,account_id,district_id,account_frequency,account_date,account_year
2167,1395,1,1,1995-11-21,1995
2168,1341,36,1,1995-11-21,1995
2169,9017,70,1,1995-11-22,1995
2170,10411,39,0,1995-11-23,1995
2171,2783,43,1,1995-11-23,1995
2172,2015,68,1,1995-11-25,1995
2173,2341,33,1,1995-11-25,1995
2174,565,39,1,1995-11-25,1995
2175,337,17,1,1995-11-25,1995
2176,3780,44,1,1995-11-25,1995
2177,557,1,1,1995-11-26,1995
2178,3490,48,1,1995-11-26,1995
2179,3973,20,1,1995-11-27,1995
2180,2043,46,1,1995-11-27,1995
2181,2003,32,1,1995-11-27,1995
2182,728,60,1,1995-11-28,1995
2183,3970,24,1,1995-11-28,1995
2184,8169,29,1,1995-11-28,1995
2185,452,63,1,1995-11-29,1995
2186,3783,40,1,1995-11-29,1995
2187,3189,29,1,1995-11-29,1995
2188,3689,8,1,1995-11-29,1995
2189,2803,58,1,1995-12-01,1995
2190,1901,15,1,1995-12-01,1995
2191,3525,70,1,1995-12-01,1995
2192,3320,1,1,1995-12-01,1995
2193,2851,17,1,1995-12-02,1995
2194,2309,18,1,1995-12-03,1995
2195,2437,1,1,1995-12-04,1995
2196,1825,3,1,1995-12-05,1995
2197,253,46,1,1995-12-05,1995
2198,474,61,1,1995-12-06,1995
2199,633,57,1,1995-12-06,1995
2200,2374,1,1,1995-12-07,1995
2201,1104,39,1,1995-12-07,1995
2202,2692,28,1,1995-12-08,1995
2203,6927,74,2,1995-12-08,1995
2204,924,11,1,1995-12-09,1995
2205,3305,13,1,1995-12-09,1995
2206,2237,26,1,1995-12-13,1995
2207,1917,73,1,1995-12-13,1995
2208,1685,28,1,1995-12-13,1995
2209,791,49,1,1995-12-14,1995
2210,3858,2,1,1995-12-14,1995
2211,5001,53,1,1995-12-15,1995
2212,1469,67,1,1995-12-15,1995
2213,3476,3,1,1995-12-16,1995
2214,8039,9,1,1995-12-17,1995
2215,3205,1,1,1995-12-17,1995
2216,5477,57,1,1995-12-17,1995
2217,1212,70,1,1995-12-18,1995
2218,2095,56,1,1995-12-19,1995
2219,1137,60,1,1995-12-19,1995
2220,2570,1,1,1995-12-19,1995
2221,3092,46,1,1995-12-20,1995
2222,5661,53,1,1995-12-20,1995
2223,809,36,1,1995-12-20,1995
2224,522,17,1,1995-12-20,1995
2225,2630,64,1,1995-12-21,1995
2226,957,70,1,1995-12-22,1995
2227,1682,49,1,1995-12-22,1995
2228,3587,64,1,1995-12-24,1995
2229,4269,26,1,1995-12-24,1995
2230,3338,25,1,1995-12-24,1995
2231,3655,1,1,1995-12-24,1995
2232,84,44,0,1995-12-25,1995
2233,4439,30,1,1995-12-25,1995
2234,4462,73,2,1995-12-27,1995
2235,3814,74,1,1995-12-27,1995
2236,2780,63,1,1995-12-29,1995
2237,3273,74,1,1995-12-29,1995
2238,3559,18,1,1995-12-30,1995
2239,3968,36,1,1996-01-01,1996
2240,2159,1,1,1996-01-01,1996
2241,849,1,1,1996-01-01,1996
2242,2288,69,1,1996-01-01,1996
2243,3051,9,1,1996-01-01,1996
2244,946,21,1,1996-01-01,1996
2245,2075,33,1,1996-01-01,1996
2246,8931,63,2,1996-01-01,1996
2247,9225,11,1,1996-01-01,1996
2248,3278,4,1,1996-01-02,1996
2249,2811,4,1,1996-01-02,1996
2250,1670,12,1,1996-01-02,1996
2251,275,29,1,1996-01-02,1996
2252,1455,66,1,1996-01-03,1996
2253,1311,60,1,1996-01-03,1996
2254,6678,54,1,1996-01-03,1996
2255,145,31,1,1996-01-03,1996
2256,312,41,1,1996-01-03,1996
2257,2233,43,1,1996-01-03,1996
2258,3530,34,1,1996-01-03,1996
2259,7828,36,1,1996-01-05,1996
2260,9024,1,1,1996-01-05,1996
2261,1711,63,1,1996-01-05,1996
2262,2223,44,1,1996-01-05,1996
2263,646,51,1,1996-01-06,1996
2264,2548,57,1,1996-01-06,1996
2265,2567,17,1,1996-01-07,1996
2266,2153,31,2,1996-01-07,1996
2267,1243,1,1,1996-01-07,1996
2268,3238,47,1,1996-01-07,1996
2269,954,74,1,1996-01-08,1996
2270,9633,70,1,1996-01-08,1996
2271,2716,66,1,1996-01-08,1996
2272,1580,69,1,1996-01-08,1996
2273,1483,10,1,1996-01-09,1996
2274,1263,30,2,1996-01-09,1996
2275,3966,42,1,1996-01-09,1996
2276,3937,76,1,1996-01-10,1996
2277,1591,65,1,1996-01-10,1996
2278,658,4,1,1996-01-10,1996
2279,3638,52,0,1996-01-10,1996
2280,2605,21,1,1996-01-10,1996
2281,3661,50,1,1996-01-11,1996
2282,2686,26,1,1996-01-11,1996
2283,2944,22,1,1996-01-11,1996
2284,4994,1,2,1996-01-11,1996
2285,3949,54,1,1996-01-11,1996
2286,332,36,1,1996-01-12,1996
2287,69,64,1,1996-01-12,1996
2288,3673,30,1,1996-01-12,1996
2289,5267,4,1,1996-01-12,1996
2290,3170,1,1,1996-01-12,1996
2291,1632,18,2,1996-01-13,1996
2292,2143,1,1,1996-01-13,1996
2293,1227,69,1,1996-01-13,1996
2294,204,67,1,1996-01-13,1996
2295,1093,54,1,1996-01-14,1996
2296,1486,63,1,1996-01-15,1996
2297,4253,43,1,1996-01-16,1996
2298,1196,29,1,1996-01-16,1996
2299,3442,4,1,1996-01-16,1996
2300,9051,5,2,1996-01-17,1996
2301,3373,27,1,1996-01-18,1996
2302,1036,11,1,1996-01-18,1996
2303,3727,66,1,1996-01-19,1996
2304,2844,43,1,1996-01-19,1996
2305,10297,14,1,1996-01-19,1996
2306,3755,64,1,1996-01-20,1996
2307,1298,7,1,1996-01-20,1996
2308,1139,34,0,1996-01-20,1996
2309,660,68,1,1996-01-20,1996
2310,335,74,1,1996-01-20,1996
2311,412,74,1,1996-01-21,1996
2312,2863,14,1,1996-01-21,1996
2313,2274,66,1,1996-01-21,1996
2314,2522,36,1,1996-01-21,1996
2315,4981,54,1,1996-01-22,1996
2316,771,22,1,1996-01-22,1996
2317,3832,45,1,1996-01-22,1996
2318,1508,69,1,1996-01-22,1996
2319,3784,25,1,1996-01-22,1996
2320,9645,38,1,1996-01-23,1996
2321,3947,76,1,1996-01-23,1996
2322,2416,5,1,1996-01-23,1996
2323,2243,25,1,1996-01-24,1996
2324,3993,54,1,1996-01-24,1996
2325,2225,15,1,1996-01-24,1996
2326,1759,39,1,1996-01-25,1996
2327,2207,35,1,1996-01-25,1996
2328,3803,61,1,1996-01-26,1996
2329,2754,57,2,1996-01-26,1996
2330,3009,1,1,1996-01-26,1996
2331,314,15,0,1996-01-26,1996
2332,554,26,1,1996-01-26,1996
2333,2217,73,1,1996-01-27,1996
2334,262,75,1,1996-01-27,1996
2335,2214,45,1,1996-01-27,1996
2336,976,77,1,1996-01-27,1996
2337,1439,11,1,1996-01-27,1996
2338,417,73,1,1996-01-27,1996
2339,3084,59,2,1996-01-28,1996
2340,4204,21,1,1996-01-29,1996
2341,9504,9,1,1996-01-29,1996
2342,414,1,1,1996-01-29,1996
2343,4424,48,1,1996-01-29,1996
2344,3389,13,1,1996-01-30,1996
2345,2106,1,1,1996-02-01,1996
2346,355,62,2,1996-02-01,1996
2347,2702,74,1,1996-02-01,1996
2348,11054,59,2,1996-02-01,1996
2349,10558,40,1,1996-02-01,1996
2350,1859,50,1,1996-02-02,1996
2351,2109,34,1,1996-02-02,1996
2352,6512,34,2,1996-02-03,1996
2353,1963,42,1,1996-02-03,1996
2354,1977,41,1,1996-02-03,1996
2355,5181,75,1,1996-02-03,1996
2356,1791,1,1,1996-02-03,1996
2357,2635,27,1,1996-02-04,1996
2358,1623,1,1,1996-02-04,1996
2359,4293,64,0,1996-02-04,1996
2360,4851,52,1,1996-02-04,1996
2361,2774,42,1,1996-02-05,1996
2362,2469,11,1,1996-02-05,1996
2363,3931,28,1,1996-02-05,1996
2364,2348,65,1,1996-02-05,1996
2365,218,68,1,1996-02-06,1996
2366,804,64,1,1996-02-06,1996
2367,923,13,1,1996-02-07,1996
2368,1744,76,1,1996-02-07,1996
2369,2890,69,1,1996-02-07,1996
2370,1233,31,1,1996-02-08,1996
2371,2719,10,1,1996-02-08,1996
2372,516,6,1,1996-02-08,1996
2373,2551,5,1,1996-02-08,1996
2374,2499,2,1,1996-02-08,1996
2375,2893,39,1,1996-02-08,1996
2376,1922,60,1,1996-02-09,1996
2377,264,15,1,1996-02-09,1996
2378,3890,50,1,1996-02-10,1996
2379,6686,61,1,1996-02-10,1996
2380,3519,52,1,1996-02-10,1996
2381,3597,1,0,1996-02-11,1996
2382,1611,69,1,1996-02-11,1996
2383,2230,7,1,1996-02-11,1996
2384,3933,61,1,1996-02-11,1996
2385,2212,33,1,1996-02-12,1996
2386,1964,25,1,1996-02-12,1996
2387,4999,1,1,1996-02-12,1996
2388,8680,17,1,1996-02-12,1996
2389,1612,66,1,1996-02-12,1996
2390,2390,1,1,1996-02-12,1996
2391,2600,1,1,1996-02-13,1996
2392,1737,77,1,1996-02-13,1996
2393,2993,1,2,1996-02-13,1996
2394,2753,26,1,1996-02-13,1996
2395,2409,76,1,1996-02-13,1996
2396,949,58,1,1996-02-13,1996
2397,3468,32,1,1996-02-14,1996
2398,3979,37,1,1996-02-14,1996
2399,296,49,1,1996-02-14,1996
2400,1836,42,1,1996-02-15,1996
2401,1111,5,1,1996-02-16,1996
2402,3680,27,1,1996-02-16,1996
2403,1916,72,1,1996-02-16,1996
2404,2473,14,1,1996-02-16,1996
2405,390,44,1,1996-02-16,1996
2406,3439,16,1,1996-02-16,1996
2407,7594,16,1,1996-02-16,1996
2408,3578,1,1,1996-02-17,1996
2409,2226,2,1,1996-02-17,1996
2410,466,71,1,1996-02-18,1996
2411,3335,35,1,1996-02-18,1996
2412,620,26,1,1996-02-18,1996
2413,2074,12,1,1996-02-18,1996
2414,1380,53,1,1996-02-19,1996
2415,2304,49,1,1996-02-19,1996
2416,3754,37,2,1996-02-19,1996
2417,1102,70,1,1996-02-19,1996
2418,55,20,1,1996-02-19,1996
2419,2403,25,1,1996-02-20,1996
2420,1732,51,1,1996-02-20,1996
2421,3721,22,1,1996-02-21,1996
2422,184,77,1,1996-02-21,1996
2423,691,24,1,1996-02-21,1996
2424,10233,27,1,1996-02-21,1996
2425,3358,44,1,1996-02-21,1996
2426,4,12,1,1996-02-21,1996
2427,3151,6,1,1996-02-21,1996
2428,2017,54,1,1996-02-21,1996
2429,2804,53,1,1996-02-22,1996
2430,1310,1,1,1996-02-22,1996
2431,3016,26,1,1996-02-23,1996
2432,827,36,1,1996-02-23,1996
2433,959,1,1,1996-02-23,1996
2434,1585,42,1,1996-02-23,1996
2435,590,50,1,1996-02-24,1996
2436,3924,70,1,1996-02-24,1996
2437,2772,11,1,1996-02-24,1996
2438,1962,77,1,1996-02-24,1996
2439,10478,70,2,1996-02-24,1996
2440,5692,66,1,1996-02-25,1996
2441,1265,49,1,1996-02-25,1996
2442,167,29,2,1996-02-26,1996
2443,2187,9,2,1996-02-26,1996
2444,3079,18,1,1996-02-26,1996
2445,3286,8,1,1996-02-26,1996
2446,230,1,1,1996-02-26,1996
2447,3193,74,1,1996-02-27,1996
2448,5593,15,1,1996-02-27,1996
2449,4088,45,1,1996-03-01,1996
2450,3409,23,1,1996-03-01,1996
2451,1216,77,1,1996-03-01,1996
2452,2491,76,1,1996-03-01,1996
2453,2498,40,1,1996-03-01,1996
2454,3366,68,1,1996-03-02,1996
2455,936,7,1,1996-03-02,1996
2456,856,2,1,1996-03-03,1996
2457,718,1,1,1996-03-03,1996
2458,3698,1,1,1996-03-03,1996
2459,3462,51,1,1996-03-04,1996
2460,3881,21,1,1996-03-04,1996
2461,3709,74,1,1996-03-05,1996
2462,1349,75,1,1996-03-05,1996
2463,1886,32,1,1996-03-05,1996
2464,1897,61,0,1996-03-05,1996
2465,1564,48,1,1996-03-05,1996
2466,2062,70,1,1996-03-06,1996
2467,141,38,1,1996-03-06,1996
2468,1763,73,1,1996-03-06,1996
2469,2611,1,1,1996-03-06,1996
2470,825,19,1,1996-03-06,1996
2471,3943,71,1,1996-03-06,1996
2472,9422,70,1,1996-03-06,1996
2473,1606,23,1,1996-03-07,1996
2474,3263,44,1,1996-03-07,1996
2475,2289,1,1,1996-03-07,1996
2476,3121,46,1,1996-03-08,1996
2477,3088,18,1,1996-03-08,1996
2478,3952,26,1,1996-03-08,1996
2479,3974,55,1,1996-03-08,1996
2480,3502,74,1,1996-03-08,1996
2481,3351,70,1,1996-03-08,1996
2482,2105,70,1,1996-03-09,1996
2483,3144,67,1,1996-03-09,1996
2484,846,72,1,1996-03-09,1996
2485,357,20,1,1996-03-10,1996
2486,103,44,1,1996-03-10,1996
2487,3118,48,1,1996-03-10,1996
2488,4361,69,1,1996-03-11,1996
2489,1722,32,1,1996-03-11,1996
2490,4273,15,1,1996-03-11,1996
2491,1510,33,1,1996-03-11,1996
2492,895,24,1,1996-03-12,1996
2493,840,70,1,1996-03-12,1996
2494,2263,36,1,1996-03-12,1996
2495,356,70,1,1996-03-12,1996
2496,4863,5,1,1996-03-12,1996
2497,3455,34,1,1996-03-13,1996
2498,4092,74,1,1996-03-13,1996
2499,10807,34,1,1996-03-13,1996
2500,2598,1,1,1996-03-14,1996
2501,2633,25,1,1996-03-14,1996
2502,1800,51,1,1996-03-14,1996
2503,1698,68,1,1996-03-14,1996
2504,3994,15,1,1996-03-14,1996
2505,1365,42,1,1996-03-15,1996
2506,666,27,1,1996-03-15,1996
2507,9242,57,1,1996-03-15,1996
2508,4346,25,1,1996-03-15,1996
2509,3296,67,1,1996-03-15,1996
2510,2864,54,1,1996-03-16,1996
2511,1980,49,1,1996-03-16,1996
2512,1445,60,1,1996-03-16,1996
2513,821,60,1,1996-03-16,1996
2514,5591,9,1,1996-03-16,1996
2515,236,72,1,1996-03-16,1996
2516,210,48,1,1996-03-17,1996
2517,3795,36,1,1996-03-18,1996
2518,865,17,1,1996-03-18,1996
2519,739,66,1,1996-03-18,1996
2520,3672,26,1,1996-03-19,1996
2521,2334,50,1,1996-03-19,1996
2522,1028,23,1,1996-03-19,1996
2523,468,49,1,1996-03-19,1996
2524,853,1,1,1996-03-20,1996
2525,525,70,1,1996-03-20,1996
2526,3322,65,2,1996-03-20,1996
2527,2033,71,1,1996-03-20,1996
2528,3130,13,1,1996-03-20,1996
2529,2904,13,1,1996-03-20,1996
2530,1014,74,1,1996-03-20,1996
2531,116,8,1,1996-03-21,1996
2532,10436,60,1,1996-03-21,1996
2533,4214,1,1,1996-03-21,1996
2534,824,32,1,1996-03-21,1996
2535,3743,1,1,1996-03-22,1996
2536,2192,59,1,1996-03-22,1996
2537,2406,5,1,1996-03-22,1996
2538,2889,8,1,1996-03-23,1996
2539,1369,32,1,1996-03-23,1996
2540,2767,54,1,1996-03-23,1996
2541,4008,27,1,1996-03-23,1996
2542,874,56,2,1996-03-23,1996
2543,3815,1,1,1996-03-24,1996
2544,3605,3,1,1996-03-24,1996
2545,3138,37,1,1996-03-24,1996
2546,2578,54,1,1996-03-25,1996
2547,2708,1,1,1996-03-25,1996
2548,631,68,1,1996-03-25,1996
2549,1170,25,1,1996-03-26,1996
2550,2650,72,1,1996-03-26,1996
2551,7890,23,1,1996-03-26,1996
2552,3219,1,1,1996-03-26,1996
2553,3115,14,1,1996-03-27,1996
2554,208,54,1,1996-03-27,1996
2555,286,71,1,1996-03-27,1996
2556,898,71,1,1996-03-27,1996
2557,2936,3,1,1996-03-27,1996
2558,3422,21,1,1996-03-28,1996
2559,10049,17,1,1996-03-28,1996
2560,1250,62,1,1996-03-28,1996
2561,1384,74,2,1996-03-28,1996
2562,2624,31,1,1996-03-28,1996
2563,3349,47,1,1996-03-28,1996
2564,1351,40,1,1996-03-29,1996
2565,2631,1,1,1996-03-29,1996
2566,7520,9,1,1996-03-29,1996
2567,10065,76,1,1996-03-30,1996
2568,708,26,1,1996-03-30,1996
2569,3917,1,1,1996-03-30,1996
2570,514,70,1,1996-03-30,1996
2571,2659,14,1,1996-03-30,1996
2572,3265,52,0,1996-03-30,1996
2573,1832,70,1,1996-04-01,1996
2574,7565,59,1,1996-04-02,1996
2575,3308,40,1,1996-04-02,1996
2576,1932,35,1,1996-04-03,1996
2577,1521,74,1,1996-04-04,1996
2578,2909,58,1,1996-04-04,1996
2579,3706,8,1,1996-04-04,1996
2580,1847,47,1,1996-04-04,1996
2581,2335,70,1,1996-04-04,1996
2582,3041,70,1,1996-04-04,1996
2583,3116,54,1,1996-04-05,1996
2584,251,74,1,1996-04-06,1996
2585,3632,56,2,1996-04-06,1996
2586,2929,51,1,1996-04-06,1996
2587,10345,36,1,1996-04-07,1996
2588,1450,63,1,1996-04-07,1996
2589,1461,73,1,1996-04-07,1996
2590,1920,40,1,1996-04-08,1996
2591,734,5,1,1996-04-08,1996
2592,8085,73,1,1996-04-08,1996
2593,1948,64,1,1996-04-08,1996
2594,3534,59,1,1996-04-08,1996
2595,278,73,1,1996-04-08,1996
2596,2012,4,1,1996-04-08,1996
2597,1020,56,1,1996-04-09,1996
2598,2986,63,1,1996-04-09,1996
2599,615,72,1,1996-04-09,1996
2600,7894,27,1,1996-04-09,1996
2601,3294,75,1,1996-04-09,1996
2602,2450,48,1,1996-04-10,1996
2603,1503,71,1,1996-04-10,1996
2604,3247,61,1,1996-04-11,1996
2605,3568,40,1,1996-04-11,1996
2606,152,1,1,1996-04-12,1996
2607,5072,6,1,1996-04-12,1996
2608,1456,9,1,1996-04-12,1996
2609,1622,19,1,1996-04-12,1996
2610,10215,38,1,1996-04-12,1996
2611,2247,24,1,1996-04-13,1996
2612,2205,51,1,1996-04-13,1996
2613,1543,1,1,1996-04-14,1996
2614,1655,41,1,1996-04-15,1996
2615,3976,74,1,1996-04-15,1996
2616,1383,11,1,1996-04-15,1996
2617,439,69,1,1996-04-15,1996
2618,1550,1,1,1996-04-15,1996
2619,101,35,1,1996-04-16,1996
2620,1473,39,1,1996-04-16,1996
2621,1121,32,1,1996-04-17,1996
2622,2254,1,1,1996-04-17,1996
2623,3806,36,1,1996-04-18,1996
2624,283,44,1,1996-04-18,1996
2625,2432,8,1,1996-04-18,1996
2626,3802,44,1,1996-04-18,1996
2627,3821,18,1,1996-04-18,1996
2628,3907,37,1,1996-04-18,1996
2629,3854,8,1,1996-04-18,1996
2630,3606,1,1,1996-04-18,1996
2631,1939,6,2,1996-04-19,1996
2632,5726,17,0,1996-04-19,1996
2633,3998,2,1,1996-04-20,1996
2634,3021,10,1,1996-04-20,1996
2635,1607,71,1,1996-04-20,1996
2636,1733,18,1,1996-04-20,1996
2637,2474,33,1,1996-04-20,1996
2638,3816,25,1,1996-04-21,1996
2639,766,3,1,1996-04-21,1996
2640,695,5,1,1996-04-21,1996
2641,2287,1,1,1996-04-21,1996
2642,1358,39,1,1996-04-21,1996
2643,3019,33,1,1996-04-21,1996
2644,1641,50,1,1996-04-22,1996
2645,1624,53,1,1996-04-22,1996
2646,798,1,1,1996-04-22,1996
2647,7240,17,1,1996-04-23,1996
2648,4458,60,1,1996-04-23,1996
2649,3596,59,1,1996-04-23,1996
2650,1709,24,1,1996-04-23,1996
2651,3859,53,1,1996-04-23,1996
2652,481,72,1,1996-04-23,1996
2653,1070,62,1,1996-04-23,1996
2654,3280,1,1,1996-04-24,1996
2655,689,1,1,1996-04-24,1996
2656,4488,33,1,1996-04-24,1996
2657,2246,1,1,1996-04-25,1996
2658,3301,14,1,1996-04-25,1996
2659,7997,10,1,1996-04-25,1996
2660,1542,1,1,1996-04-25,1996
2661,5395,47,1,1996-04-26,1996
2662,780,3,1,1996-04-26,1996
2663,5505,1,1,1996-04-26,1996
2664,3178,4,1,1996-04-27,1996
2665,500,56,1,1996-04-27,1996
2666,3451,52,1,1996-04-27,1996
2667,1304,40,1,1996-04-27,1996
2668,3664,1,1,1996-04-28,1996
2669,3038,10,1,1996-04-28,1996
2670,951,3,1,1996-04-28,1996
2671,1529,1,1,1996-04-28,1996
2672,3027,62,1,1996-04-29,1996
2673,4342,74,1,1996-04-29,1996
2674,1582,28,1,1996-05-01,1996
2675,2730,23,1,1996-05-02,1996
2676,8896,28,0,1996-05-02,1996
2677,1716,46,1,1996-05-02,1996
2678,986,74,1,1996-05-02,1996
2679,1192,29,1,1996-05-02,1996
2680,2116,70,1,1996-05-02,1996
2681,4127,50,1,1996-05-03,1996
2682,3791,1,2,1996-05-03,1996
2683,3531,59,1,1996-05-03,1996
2684,2994,77,1,1996-05-03,1996
2685,1328,8,1,1996-05-04,1996
2686,97,74,1,1996-05-05,1996
2687,3648,61,1,1996-05-06,1996
2688,2591,1,1,1996-05-06,1996
2689,1614,63,1,1996-05-07,1996
2690,706,49,1,1996-05-07,1996
2691,2232,1,1,1996-05-07,1996
2692,2946,54,1,1996-05-07,1996
2693,2346,27,1,1996-05-08,1996
2694,3736,54,1,1996-05-08,1996
2695,3887,62,1,1996-05-08,1996
2696,1672,5,1,1996-05-08,1996
2697,1752,68,1,1996-05-08,1996
2698,1996,6,2,1996-05-08,1996
2699,1244,68,1,1996-05-08,1996
2700,1213,36,1,1996-05-08,1996
2701,3928,24,1,1996-05-08,1996
2702,1045,3,1,1996-05-09,1996
2703,302,7,1,1996-05-09,1996
2704,444,26,1,1996-05-09,1996
2705,2035,53,1,1996-05-10,1996
2706,3942,27,2,1996-05-10,1996
2707,9494,21,1,1996-05-10,1996
2708,913,59,1,1996-05-10,1996
2709,3248,77,1,1996-05-11,1996
2710,51,67,1,1996-05-11,1996
2711,132,40,0,1996-05-11,1996
2712,3512,46,1,1996-05-11,1996
2713,6792,1,1,1996-05-11,1996
2714,491,44,1,1996-05-12,1996
2715,9513,59,1,1996-05-12,1996
2716,684,49,1,1996-05-12,1996
2717,3285,43,1,1996-05-12,1996
2718,3434,32,1,1996-05-13,1996
2719,2619,20,1,1996-05-13,1996
2720,6158,67,1,1996-05-13,1996
2721,1013,59,1,1996-05-13,1996
2722,3523,65,1,1996-05-14,1996
2723,136,74,1,1996-05-14,1996
2724,632,29,1,1996-05-14,1996
2725,3769,3,1,1996-05-14,1996
2726,2757,54,1,1996-05-14,1996
2727,360,32,1,1996-05-14,1996
2728,9199,72,1,1996-05-15,1996
2729,2752,74,1,1996-05-15,1996
2730,10694,73,2,1996-05-15,1996
2731,76,52,1,1996-05-16,1996
2732,1924,66,1,1996-05-16,1996
2733,8772,1,1,1996-05-16,1996
2734,2505,60,1,1996-05-16,1996
2735,7542,54,1,1996-05-16,1996
2736,1074,59,1,1996-05-16,1996
2737,3495,54,1,1996-05-17,1996
2738,1904,70,1,1996-05-18,1996
2739,1040,19,1,1996-05-18,1996
2740,776,66,1,1996-05-18,1996
2741,3162,63,2,1996-05-18,1996
2742,379,32,1,1996-05-18,1996
2743,3731,70,1,1996-05-20,1996
2744,1323,43,1,1996-05-20,1996
2745,580,75,1,1996-05-20,1996
2746,2805,39,1,1996-05-20,1996
2747,1399,45,1,1996-05-20,1996
2748,1210,28,1,1996-05-21,1996
2749,8972,70,1,1996-05-21,1996
2750,891,34,1,1996-05-23,1996
2751,2888,19,1,1996-05-23,1996
2752,832,42,1,1996-05-24,1996
2753,1905,34,1,1996-05-25,1996
2754,7713,50,2,1996-05-25,1996
2755,4099,54,1,1996-05-26,1996
2756,3055,15,1,1996-05-26,1996
2757,1715,60,1,1996-05-26,1996
2758,1646,1,2,1996-05-27,1996
2759,612,1,1,1996-05-27,1996
2760,450,59,1,1996-05-28,1996
2761,10445,72,1,1996-05-29,1996
2762,268,3,1,1996-05-29,1996
2763,3240,35,2,1996-05-29,1996
2764,877,1,1,1996-05-29,1996
2765,621,52,1,1996-06-01,1996
2766,1124,26,1,1996-06-02,1996
2767,687,27,1,1996-06-02,1996
2768,3590,57,1,1996-06-02,1996
2769,3459,76,1,1996-06-02,1996
2770,2389,40,1,1996-06-02,1996
2771,2837,46,1,1996-06-02,1996
2772,2190,41,2,1996-06-04,1996
2773,3746,70,1,1996-06-04,1996
2774,2982,19,1,1996-06-04,1996
2775,9263,68,1,1996-06-04,1996
2776,1405,53,1,1996-06-04,1996
2777,1954,72,1,1996-06-05,1996
2778,1973,71,1,1996-06-05,1996
2779,3448,58,2,1996-06-06,1996
2780,1913,48,1,1996-06-06,1996
2781,958,72,1,1996-06-06,1996
2782,3199,66,1,1996-06-06,1996
2783,375,68,1,1996-06-07,1996
2784,1270,55,0,1996-06-07,1996
2785,9548,62,1,1996-06-07,1996
2786,3522,16,1,1996-06-07,1996
2787,669,35,1,1996-06-07,1996
2788,732,38,1,1996-06-07,1996
2789,4585,27,1,1996-06-08,1996
2790,171,46,1,1996-06-08,1996
2791,3676,58,1,1996-06-08,1996
2792,1082,2,1,1996-06-08,1996
2793,6699,35,1,1996-06-08,1996
2794,1219,1,1,1996-06-08,1996
2795,4803,26,1,1996-06-08,1996
2796,1528,50,1,1996-06-08,1996
2797,9510,1,1,1996-06-09,1996
2798,7926,69,2,1996-06-09,1996
2799,3591,1,0,1996-06-09,1996
2800,1058,47,1,1996-06-11,1996
2801,1431,41,1,1996-06-11,1996
2802,181,21,1,1996-06-11,1996
2803,603,62,1,1996-06-11,1996
2804,409,1,1,1996-06-11,1996
2805,3584,55,1,1996-06-12,1996
2806,93,2,1,1996-06-12,1996
2807,2104,48,1,1996-06-12,1996
2808,2710,12,1,1996-06-12,1996
2809,3957,33,2,1996-06-13,1996
2810,1869,1,1,1996-06-14,1996
2811,2397,70,1,1996-06-14,1996
2812,2603,9,1,1996-06-14,1996
2813,3723,2,1,1996-06-14,1996
2814,3668,1,1,1996-06-15,1996
2815,2400,40,1,1996-06-15,1996
2816,3015,19,1,1996-06-15,1996
2817,558,10,1,1996-06-15,1996
2818,3114,1,1,1996-06-15,1996
2819,4626,9,1,1996-06-15,1996
2820,1444,70,1,1996-06-16,1996
2821,4447,62,1,1996-06-16,1996
2822,3515,68,1,1996-06-16,1996
2823,8158,48,2,1996-06-16,1996
2824,848,31,1,1996-06-16,1996
2825,1086,37,1,1996-06-17,1996
2826,2602,46,1,1996-06-17,1996
2827,4768,39,1,1996-06-17,1996
2828,507,52,1,1996-06-17,1996
2829,3647,77,1,1996-06-17,1996
2830,3180,1,1,1996-06-18,1996
2831,1271,17,1,1996-06-18,1996
2832,2870,1,1,1996-06-18,1996
2833,3645,36,1,1996-06-18,1996
2834,3239,5,1,1996-06-19,1996
2835,3485,53,1,1996-06-19,1996
2836,567,15,1,1996-06-19,1996
2837,373,67,1,1996-06-20,1996
2838,2977,28,1,1996-06-20,1996
2839,488,25,1,1996-06-20,1996
2840,3120,1,1,1996-06-20,1996
2841,3801,1,1,1996-06-20,1996
2842,72,1,2,1996-06-20,1996
2843,10361,21,1,1996-06-21,1996
2844,587,19,1,1996-06-21,1996
2845,1097,67,1,1996-06-22,1996
2846,3206,38,1,1996-06-22,1996
2847,3696,1,1,1996-06-22,1996
2848,2387,70,1,1996-06-22,1996
2849,3585,1,1,1996-06-23,1996
2850,2706,47,1,1996-06-23,1996
2851,2773,38,1,1996-06-23,1996
2852,1781,10,1,1996-06-23,1996
2853,962,64,1,1996-06-24,1996
2854,2395,3,1,1996-06-24,1996
2855,3227,1,1,1996-06-24,1996
2856,2295,57,1,1996-06-25,1996
2857,9631,11,1,1996-06-25,1996
2858,140,24,1,1996-06-25,1996
2859,788,12,1,1996-06-25,1996
2860,2040,75,1,1996-06-25,1996
2861,1029,26,1,1996-06-25,1996
2862,3318,62,1,1996-06-25,1996
2863,2420,35,1,1996-06-25,1996
2864,3432,1,1,1996-06-25,1996
2865,6688,16,1,1996-06-25,1996
2866,3899,22,1,1996-06-25,1996
2867,1275,32,1,1996-06-26,1996
2868,1087,55,1,1996-06-26,1996
2869,1396,46,1,1996-06-26,1996
2870,3573,59,1,1996-06-27,1996
2871,3149,57,1,1996-06-27,1996
2872,1007,1,1,1996-06-28,1996
