,loan_id,loan_amount,loan_duration,loan_payments,loan_status,client_gender,account_frequency,region,ratio of urban inhabitants ,average salary ,criminal growth,unemploymant growth,enterpreuners ratio,age on loan,account age at loan,trans_type_count_credit,trans_type_mean_credit,trans_amount_mean,trans_amount_min,trans_amount_max,trans_amount_std,trans_amount_last,trans_balance_mean,trans_balance_min,trans_balance_max,trans_balance_std,trans_balance_last,negative_balance,months_until_bankrupt,ops_per_month
284,7004,331560,60,5526,1,0,monthly,central Bohemia,0.467,8507,0.005794068673777058,0.18000000000000016,0.132,14,19,40,0.33613445378151263,403.29411764705884,-24700.0,33276.0,11307.3571524592,-12400.0,36941.99831932773,900.0,71924.6,11038.409511529931,47992.1,0,8,6.2631578947368425
285,7008,36168,12,3014,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,34,6,15,0.4166666666666667,809.388888888889,-18500.0,27122.0,10278.817064561963,-3000.0,39063.76666666666,300.0,63738.0,14039.273386590507,29138.1,0,9,6.0
286,7013,89340,60,1489,1,1,monthly,south Moravia,0.519,8441,0.0033712028777238504,1.0300000000000002,0.115,24,9,20,0.45454545454545453,959.7159090909091,-8200.0,17313.0,6740.323602780963,-14.6,40005.48181818182,500.0,54628.1,10876.871704682686,42227.6,0,28,4.888888888888889
287,7034,19044,36,529,1,1,monthly,west Bohemia,0.8,8991,0.0006117305449295695,0.6199999999999999,0.128,22,14,29,0.42028985507246375,727.0666666666667,-22300.0,24126.0,10352.311006963708,16084.0,43121.75507246377,600.0,64981.1,10532.784888113652,50167.6,0,94,4.928571428571429
288,7036,194940,36,5415,1,0,monthly,central Bohemia,0.6940000000000001,11277,-0.001713291393387766,0.18999999999999995,0.127,31,15,38,0.4175824175824176,375.9615384615386,-58700.0,48883.0,19412.339293636975,-4700.0,56669.787912087915,600.0,138172.6,35314.5278448429,34212.3,0,6,6.066666666666666
289,7055,167100,60,2785,1,1,monthly,south Moravia,0.40700000000000003,8544,0.0012835648783702158,0.5700000000000001,0.109,24,11,33,0.4177215189873418,497.59746835443053,-49200.0,49980.0,21140.798468255125,-12300.0,63707.626582278484,1100.0,143605.7,26493.59158887542,39310.2,0,14,7.181818181818182
290,7057,231696,36,6436,1,0,weekly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,22,15,34,0.2698412698412698,316.4674603174603,-36000.0,60566.0,17919.22786486886,-7300.0,45873.61666666667,800.0,108575.3,20926.369442514395,39874.7,0,6,8.4
291,7061,121896,24,5079,1,0,monthly,south Moravia,0.33899999999999997,8743,0.001496414971790986,0.5500000000000003,0.111,29,16,39,0.41935483870967744,450.72258064516126,-64900.0,49558.0,19840.92023234639,-15500.0,54422.596774193546,600.0,133454.9,21910.827556377593,41917.2,0,8,5.8125
292,7066,215388,36,5983,-1,0,monthly,north Bohemia,0.899,10446,-0.0017014888027023646,2.0600000000000005,0.09,34,6,10,0.6666666666666666,2044.1933333333334,-11400.0,49757.0,14013.082635088169,139.3,32702.726666666666,1000.0,50757.0,10504.310470160513,30662.8,0,5,2.5
293,7097,75624,24,3151,-1,0,monthly,south Moravia,1.0,9897,-6.450447661067678e-05,0.3599999999999999,0.14,35,6,15,0.6521739130434783,1824.1304347826087,-31100.0,49887.0,21502.123350506463,-13500.0,50009.90869565217,400.0,89754.8,20688.41804888367,41954.8,0,13,3.8333333333333335
294,7101,421008,48,8771,1,0,monthly,south Bohemia,0.748,10045,-0.0017390227705052733,0.29000000000000004,0.135,43,10,22,0.44,623.362,-19100.0,31540.0,12060.342532768718,-4800.0,37436.422,600.0,72330.4,12359.209052004047,31168.0,0,3,5.0
295,7104,259740,60,4329,1,0,monthly,north Moravia,0.5720000000000001,9893,0.00115360413899182,0.6299999999999999,0.096,14,5,10,0.5882352941176471,3954.0882352941176,-21500.0,38960.0,17813.828361026244,-12414.0,45198.15294117647,800.0,79633.5,19487.23966632132,67219.5,0,15,3.4
296,7121,21924,36,609,1,0,monthly,south Moravia,0.33899999999999997,8743,0.001496414971790986,0.5500000000000003,0.111,33,10,21,0.4666666666666667,1090.7444444444445,-17200.0,21739.5,8683.950065430414,14493.0,34272.21333333333,1100.0,60432.4,10171.031845987452,49083.3,0,80,4.5
297,7130,123408,24,5142,1,0,after-transaction,north Bohemia,0.899,10446,-0.0017014888027023646,2.0600000000000005,0.09,32,13,25,0.38461538461538464,128.57230769230767,-27400.0,46000.0,10247.261895356909,-1807.0,28359.255384615386,700.0,85626.9,17185.36385469143,8357.1,0,1,5.0
298,7136,54396,36,1511,1,0,monthly,south Moravia,0.519,8441,0.0033712028777238504,1.0300000000000002,0.115,57,6,14,0.6086956521739131,1574.2956521739131,-5400.0,11244.0,5049.990324786255,-1500.0,30293.708695652174,800.0,42308.8,10625.946392927808,36208.8,0,23,3.8333333333333335
299,7137,151560,24,6315,1,0,monthly,south Moravia,0.483,8512,-0.0011443829868395957,0.6100000000000003,0.102,41,7,13,0.4642857142857143,761.5392857142855,-37200.0,56835.0,24009.473320743848,-15993.0,53976.29285714286,300.0,97912.7,22844.00616457968,21323.2,0,3,4.0
300,7138,60000,60,1000,1,0,monthly,east Bohemia,0.535,8390,0.0005390351271224508,0.6100000000000003,0.132,48,22,48,0.35036496350364965,123.19927007299269,-7000.0,11049.0,3846.772247621764,82.9,24643.283941605838,400.0,39393.9,5853.928886719555,16893.2,0,16,6.2272727272727275
301,7142,482940,60,8049,-1,1,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,18,16,56,0.4307692307692308,141.84076923076924,-15800.0,21056.0,6602.824811293651,-4653.0,26358.754615384616,900.0,57707.2,9885.477724726501,18439.4,0,2,8.125
302,7154,417600,60,6960,1,0,after-transaction,south Moravia,0.33899999999999997,8743,0.001496414971790986,0.5500000000000003,0.111,26,14,21,0.6176470588235294,1724.6764705882354,-31700.0,36305.0,14680.063637527388,-4500.0,43196.74411764706,200.0,87052.1,18631.358322644723,58638.6,0,8,2.4285714285714284
303,7166,198240,24,8260,1,0,monthly,north Bohemia,0.856,9832,-0.008209018120522545,1.1600000000000006,0.114,39,5,11,0.6875,2209.0125,-13000.0,19455.0,9816.57269762891,-9300.0,30953.14375,300.0,51947.2,13022.421614480605,35344.2,0,4,3.2
304,7176,260028,36,7223,1,0,monthly,central Bohemia,0.365,9622,0.0007139363010166982,0.13999999999999996,0.154,18,22,47,0.2919254658385093,433.8577639751553,-51700.0,65008.0,19972.231296226146,-4782.0,50676.8198757764,200.0,124900.7,20993.62804538802,69850.9,0,9,7.318181818181818
305,7189,154656,48,3222,1,0,monthly,north Moravia,0.6970000000000001,8678,-0.002387937504264174,-0.35999999999999943,0.102,39,15,32,0.3595505617977528,417.76067415730336,-17585.0,28994.0,10088.733992988258,-4500.0,31791.328089887644,1000.0,61782.0,10868.943277490947,37180.5,0,11,5.933333333333334
306,7192,115992,36,3222,1,0,weekly,west Bohemia,0.5920000000000001,8930,0.0024165416171340595,0.6800000000000002,0.108,57,20,46,0.36220472440944884,76.13779527559049,-60600.0,46194.0,11567.789078551777,-8042.0,25666.407086614174,200.0,107692.0,17591.055950194852,9669.5,0,3,6.35
307,7194,68832,36,1912,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,37,11,24,0.4528301886792453,972.4679245283018,-24000.0,28353.0,11799.703118067351,-1500.0,37557.05471698113,700.0,61939.6,12288.790411270784,51540.7,0,26,4.818181818181818
308,7198,45768,12,3814,1,1,weekly,north Moravia,0.626,8994,-0.0020519896339144354,0.9900000000000002,0.11,17,9,22,0.8148148148148148,2015.837037037037,-23900.0,36574.0,10501.205228710587,-23900.0,32555.818518518518,800.0,78327.5,14361.643030576995,54427.5,0,14,3.0
309,7213,113544,36,3154,1,0,monthly,south Moravia,0.43700000000000006,8403,0.0049124343257443085,-0.020000000000000462,0.105,53,12,26,0.36619718309859156,188.54788732394363,-20900.0,28386.0,10083.019945161826,-4408.0,33990.41971830986,700.0,68048.1,12325.831191185674,13386.8,0,4,5.916666666666667
310,7220,131292,36,3647,1,0,weekly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,40,14,29,0.3493975903614458,377.8481927710842,-24000.0,32823.0,11984.19240096131,-3500.0,36635.115662650605,1000.0,70288.4,12494.312333486101,31361.3,0,8,5.928571428571429
311,7226,197748,36,5493,1,1,monthly,central Bohemia,0.413,8598,0.005155690732738636,0.48999999999999977,0.123,23,5,11,0.6875,2705.9125,-25100.0,36216.0,19254.869815776477,-5700.0,44735.43125,300.0,74413.6,19635.357674451083,43294.5,0,7,3.2
312,7227,314520,60,5242,1,1,weekly,east Bohemia,0.53,8254,0.0015055962729390376,0.9699999999999998,0.097,39,16,56,0.4307692307692308,388.3623076923076,-56700.0,49457.0,21790.34825362607,309.5,63527.42,500.0,128119.4,28698.379826165863,50517.0,0,9,8.125
313,7233,115812,36,3217,1,0,monthly,south Bohemia,0.569,8427,0.00041519839030777913,0.41999999999999993,0.107,43,19,51,0.4112903225806452,337.72661290322566,-50800.0,49887.0,19850.96819333255,-3100.0,56646.51612903226,1100.0,119527.2,21971.162852105062,41878.1,0,13,6.526315789473684
314,7235,154416,48,3217,1,1,weekly,south Bohemia,0.653,8968,0.002404560177654564,0.52,0.131,24,6,16,0.5,1668.8374999999999,-19200.0,39098.0,14354.290498364997,-2600.0,46715.8,8897.0,81723.5,20286.965558464442,53402.7,0,16,5.333333333333333
315,7240,274740,60,4579,1,0,weekly,south Moravia,0.505,8288,-0.0011790135586559245,0.7299999999999995,0.11,14,7,13,0.48148148148148145,1522.7074074074076,-36700.0,63366.0,27294.178010421165,182.8,57188.21111111111,600.0,122893.1,25256.6658167142,41142.9,0,8,3.857142857142857
316,7241,168984,24,7041,-1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,18,19,74,0.4625,151.90187500000005,-55200.0,49960.0,18218.816178852052,14200.0,56053.9975,-517.7,120806.4,28355.36015800731,24304.3,1,3,8.421052631578947
317,7243,217152,36,6032,1,0,monthly,north Moravia,0.626,8994,-0.0020519896339144354,0.9900000000000002,0.11,21,11,21,0.3684210526315789,741.7438596491227,-34200.0,54286.0,19111.47447848522,226.2,49107.066666666666,400.0,109774.3,18394.513784863888,42293.9,0,7,5.181818181818182
318,7246,148920,60,2482,1,0,weekly,south Moravia,0.621,8444,-0.0026637029144583957,0.22999999999999998,0.106,19,6,16,0.5161290322580645,492.85806451612893,-22780.0,22338.0,10721.958332188333,-2900.0,32435.31935483871,400.0,63289.9,15220.65126336407,15278.6,0,6,5.166666666666667
319,7249,69360,48,1445,1,0,monthly,east Bohemia,0.735,8369,-0.0020938877995546053,0.52,0.117,52,15,31,0.3974358974358974,495.70641025641027,-13700.0,17782.0,7155.811498597825,-13700.0,33857.106410256405,1100.0,52365.0,9598.252851868401,38665.0,0,26,5.2
320,7259,108144,36,3004,1,1,monthly,south Moravia,0.621,8444,-0.0026637029144583957,0.22999999999999998,0.106,30,8,23,0.41818181818181815,398.570909090909,-60600.0,45740.0,21829.602141423507,-3500.0,54652.89818181818,900.0,123863.4,25585.472260311017,21921.3,0,7,6.875
321,7262,182628,36,5073,1,0,monthly,north Moravia,0.6459999999999999,8819,0.003202156021792048,0.28000000000000025,0.099,34,5,10,0.7692307692307693,3512.3769230769226,-12600.0,23204.0,11034.077886193742,183.5,33229.10769230769,500.0,52246.0,14579.421766566596,45660.9,0,9,2.6
322,7263,89880,24,3745,1,0,weekly,north Moravia,0.899,10177,0.0008059231850084271,1.12,0.081,32,5,13,0.4482758620689655,1347.5689655172414,-47100.0,46981.0,21086.368820962165,-12300.0,62571.28275862069,800.0,116004.2,27471.97500043153,39079.5,0,10,5.8
323,7271,392460,60,6541,1,1,monthly,central Bohemia,0.58,8754,0.0005933067581347919,0.47999999999999954,0.137,15,23,46,0.32167832167832167,372.34405594405587,-35300.0,58870.0,19837.442359764755,216.2,57131.740559440565,900.0,115913.4,20293.363479654072,53259.7,0,8,6.217391304347826
324,7284,52788,12,4399,1,0,monthly,south Bohemia,0.519,9045,0.0005782706306551466,0.4700000000000002,0.124,20,8,21,0.4883720930232558,489.04651162790697,-17920.0,11427.0,5366.660290576611,1900.0,22198.17906976744,1000.0,41469.1,6652.642956340849,21029.0,0,4,5.375
325,7304,419880,60,6998,1,1,weekly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,49,5,11,0.6111111111111112,1372.4722222222222,-64800.0,62982.0,33871.42166678545,300.0,59352.833333333336,200.0,104039.9,27879.396856671145,24704.4,0,3,3.6
326,7305,54024,12,4502,1,0,monthly,south Moravia,0.5379999999999999,8814,-0.00044954494177120704,0.9800000000000004,0.107,28,22,45,0.30612244897959184,174.71156462585037,-30100.0,40521.0,13999.218036784796,109.6,36480.18503401361,1000.0,81705.8,15469.988112964207,25697.2,0,5,6.681818181818182
327,7308,129408,24,5392,1,1,monthly,north Moravia,0.631,8110,-0.0015558111905255812,0.7800000000000002,0.109,34,14,29,0.27102803738317754,226.1644859813084,-16100.0,24212.0,7745.727553476762,-4780.0,30869.781308411217,1000.0,56055.6,11709.142374755249,24199.5,0,4,7.642857142857143
