account_id;district_id;account_frequency;account_date;Day;Month;Year;account_frequency_after-transaction;account_frequency_monthly;account_frequency_weekly
4434;41;1;1994-12-09;9;12;1994;0;1;0
359;11;1;1994-12-11;11;12;1994;0;1;0
3279;46;2;1994-12-17;17;12;1994;0;0;1
1011;45;1;1994-12-17;17;12;1994;0;1;0
7106;15;1;1994-12-18;18;12;1994;0;1;0
2808;1;1;1994-12-18;18;12;1994;0;1;0
5357;70;1;1994-12-18;18;12;1994;0;1;0
775;1;1;1994-12-18;18;12;1994;0;1;0
2524;1;1;1994-12-19;19;12;1994;0;1;0
3903;58;1;1994-12-19;19;12;1994;0;1;0
802;15;1;1994-12-20;20;12;1994;0;1;0
3567;5;1;1994-12-20;20;12;1994;0;1;0
68;37;0;1994-12-20;20;12;1994;1;0;0
1417;75;1;1994-12-20;20;12;1994;0;1;0
3643;1;1;1994-12-22;22;12;1994;0;1;0
7106;71;1;1994-12-23;23;12;1994;0;1;0
2384;40;1;1994-12-23;23;12;1994;0;1;0
1835;74;1;1994-12-24;24;12;1994;0;1;0
3621;32;1;1994-12-25;25;12;1994;0;1;0
1394;32;1;1994-12-27;27;12;1994;0;1;0
3006;64;1;1995-01-01;1;1;1995;0;1;0
2322;33;1;1995-01-02;2;1;1995;0;1;0
1331;59;1;1995-01-03;3;1;1995;0;1;0
2355;1;1;1995-01-03;3;1;1995;0;1;0
3482;70;1;1995-01-03;3;1;1995;0;1;0
4503;50;1;1995-01-03;3;1;1995;0;1;0
2077;29;1;1995-01-04;4;1;1995;0;1;0
685;37;2;1995-01-04;4;1;1995;0;0;1
2163;17;1;1995-01-05;5;1;1995;0;1;0
2239;25;1;1995-01-05;5;1;1995;0;1;0
1706;1;1;1995-01-05;5;1;1995;0;1;0
7106;64;1;1995-01-05;5;1;1995;0;1;0
3128;1;1;1995-01-06;6;1;1995;0;1;0
2978;74;1;1995-01-06;6;1;1995;0;1;0
3141;1;2;1995-01-06;6;1;1995;0;0;1
3250;1;1;1995-01-06;6;1;1995;0;1;0
1955;49;1;1995-01-07;7;1;1995;0;1;0
5650;10;0;1995-01-08;8;1;1995;1;0;0
3641;7;1;1995-01-09;9;1;1995;0;1;0
2923;43;1;1995-01-10;10;1;1995;0;1;0
7106;54;1;1995-01-11;11;1;1995;0;1;0
2421;18;1;1995-01-11;11;1;1995;0;1;0
1437;50;1;1995-01-13;13;1;1995;0;1;0
756;65;1;1995-01-13;13;1;1995;0;1;0
3244;56;1;1995-01-14;14;1;1995;0;1;0
7106;41;1;1995-01-15;15;1;1995;0;1;0
3981;23;1;1995-01-15;15;1;1995;0;1;0
3812;72;1;1995-01-16;16;1;1995;0;1;0
4368;1;1;1995-01-16;16;1;1995;0;1;0
2729;40;1;1995-01-16;16;1;1995;0;1;0
2446;3;1;1995-01-16;16;1;1995;0;1;0
839;16;1;1995-01-17;17;1;1995;0;1;0
1625;1;1;1995-01-17;17;1;1995;0;1;0
2563;48;1;1995-01-17;17;1;1995;0;1;0
1414;58;1;1995-01-17;17;1;1995;0;1;0
7106;72;2;1995-01-17;17;1;1995;0;0;1
2185;67;1;1995-01-18;18;1;1995;0;1;0
1446;57;1;1995-01-18;18;1;1995;0;1;0
915;72;1;1995-01-18;18;1;1995;0;1;0
3777;70;1;1995-01-19;19;1;1995;0;1;0
2414;1;1;1995-01-19;19;1;1995;0;1;0
7106;64;2;1995-01-19;19;1;1995;0;0;1
2681;28;1;1995-01-19;19;1;1995;0;1;0
484;1;1;1995-01-20;20;1;1995;0;1;0
217;77;1;1995-01-20;20;1;1995;0;1;0
7106;72;1;1995-01-21;21;1;1995;0;1;0
2352;70;1;1995-01-21;21;1;1995;0;1;0
1526;52;1;1995-01-22;22;1;1995;0;1;0
3841;8;1;1995-01-22;22;1;1995;0;1;0
270;27;1;1995-01-23;23;1;1995;0;1;0
1914;27;1;1995-01-24;24;1;1995;0;1;0
2054;1;1;1995-01-24;24;1;1995;0;1;0
2111;42;2;1995-01-25;25;1;1995;0;0;1
1769;39;1;1995-01-25;25;1;1995;0;1;0
2663;64;1;1995-01-25;25;1;1995;0;1;0
4103;38;1;1995-01-25;25;1;1995;0;1;0
5735;52;1;1995-01-25;25;1;1995;0;1;0
3362;73;1;1995-01-25;25;1;1995;0;1;0
2755;20;1;1995-01-26;26;1;1995;0;1;0
3235;8;1;1995-01-26;26;1;1995;0;1;0
795;25;1;1995-01-27;27;1;1995;0;1;0
1548;47;1;1995-01-27;27;1;1995;0;1;0
650;3;1;1995-01-28;28;1;1995;0;1;0
7106;72;1;1995-01-29;29;1;1995;0;1;0
3421;31;1;1995-02-01;1;2;1995;0;1;0
1112;48;1;1995-02-03;3;2;1995;0;1;0
3583;40;1;1995-02-03;3;2;1995;0;1;0
4001;54;1;1995-02-04;4;2;1995;0;1;0
393;46;1;1995-02-04;4;2;1995;0;1;0
2718;29;1;1995-02-05;5;2;1995;0;1;0
1496;57;1;1995-02-05;5;2;1995;0;1;0
2968;15;1;1995-02-05;5;2;1995;0;1;0
1889;59;1;1995-02-06;6;2;1995;0;1;0
789;39;1;1995-02-06;6;2;1995;0;1;0
7106;62;1;1995-02-08;8;2;1995;0;1;0
7106;26;1;1995-02-08;8;2;1995;0;1;0
2151;38;1;1995-02-08;8;2;1995;0;1;0
3865;50;1;1995-02-09;9;2;1995;0;1;0
4109;54;1;1995-02-09;9;2;1995;0;1;0
515;57;1;1995-02-09;9;2;1995;0;1;0
3817;70;1;1995-02-10;10;2;1995;0;1;0
2268;1;1;1995-02-11;11;2;1995;0;1;0
388;59;1;1995-02-11;11;2;1995;0;1;0
3623;59;1;1995-02-12;12;2;1995;0;1;0
1967;26;2;1995-02-13;13;2;1995;0;0;1
4727;2;1;1995-02-13;13;2;1995;0;1;0
3466;64;1;1995-02-16;16;2;1995;0;1;0
3297;53;1;1995-02-17;17;2;1995;0;1;0
607;16;1;1995-02-17;17;2;1995;0;1;0
1858;72;1;1995-02-18;18;2;1995;0;1;0
3978;59;1;1995-02-18;18;2;1995;0;1;0
70;8;1;1995-02-18;18;2;1995;0;1;0
781;33;1;1995-02-19;19;2;1995;0;1;0
7106;65;1;1995-02-20;20;2;1995;0;1;0
2688;72;1;1995-02-20;20;2;1995;0;1;0
1772;31;2;1995-02-20;20;2;1995;0;0;1
2490;22;1;1995-02-21;21;2;1995;0;1;0
2047;20;1;1995-02-21;21;2;1995;0;1;0
3839;1;1;1995-02-21;21;2;1995;0;1;0
1633;51;1;1995-02-22;22;2;1995;0;1;0
763;1;1;1995-02-23;23;2;1995;0;1;0
4161;1;1;1995-02-23;23;2;1995;0;1;0
2431;74;1;1995-02-23;23;2;1995;0;1;0
3753;28;1;1995-02-24;24;2;1995;0;1;0
1778;15;1;1995-02-25;25;2;1995;0;1;0
2911;33;1;1995-02-25;25;2;1995;0;1;0
3710;1;1;1995-02-25;25;2;1995;0;1;0
1702;56;1;1995-02-27;27;2;1995;0;1;0
3737;34;1;1995-03-01;1;3;1995;0;1;0
190;74;1;1995-03-02;2;3;1995;0;1;0
2865;1;1;1995-03-03;3;3;1995;0;1;0
3014;75;2;1995-03-03;3;3;1995;0;0;1
2680;46;1;1995-03-03;3;3;1995;0;1;0
1129;35;1;1995-03-03;3;3;1995;0;1;0
3233;31;1;1995-03-03;3;3;1995;0;1;0
1287;35;1;1995-03-04;4;3;1995;0;1;0
7106;1;1;1995-03-04;4;3;1995;0;1;0
30;36;1;1995-03-04;4;3;1995;0;1;0
2367;28;1;1995-03-04;4;3;1995;0;1;0
3826;34;1;1995-03-05;5;3;1995;0;1;0
376;25;1;1995-03-05;5;3;1995;0;1;0
1108;26;1;1995-03-09;9;3;1995;0;1;0
108;53;1;1995-03-10;10;3;1995;0;1;0
1802;75;1;1995-03-10;10;3;1995;0;1;0
3230;1;1;1995-03-11;11;3;1995;0;1;0
3989;19;1;1995-03-11;11;3;1995;0;1;0
2723;75;1;1995-03-12;12;3;1995;0;1;0
7106;52;1;1995-03-14;14;3;1995;0;1;0
7106;21;1;1995-03-15;15;3;1995;0;1;0
158;37;1;1995-03-15;15;3;1995;0;1;0
6397;48;1;1995-03-15;15;3;1995;0;1;0
150;73;1;1995-03-16;16;3;1995;0;1;0
3402;76;2;1995-03-16;16;3;1995;0;0;1
2810;66;1;1995-03-16;16;3;1995;0;1;0
586;54;1;1995-03-16;16;3;1995;0;1;0
1261;52;1;1995-03-18;18;3;1995;0;1;0
2856;25;1;1995-03-18;18;3;1995;0;1;0
288;25;1;1995-03-18;18;3;1995;0;1;0
3750;77;1;1995-03-18;18;3;1995;0;1;0
1174;70;1;1995-03-21;21;3;1995;0;1;0
1306;1;1;1995-03-22;22;3;1995;0;1;0
5541;43;1;1995-03-24;24;3;1995;0;1;0
1;18;1;1995-03-24;24;3;1995;0;1;0
981;66;1;1995-03-25;25;3;1995;0;1;0
767;25;1;1995-03-26;26;3;1995;0;1;0
608;32;1;1995-03-27;27;3;1995;0;1;0
1757;75;1;1995-03-27;27;3;1995;0;1;0
6609;16;1;1995-03-27;27;3;1995;0;1;0
870;70;1;1995-03-27;27;3;1995;0;1;0
227;27;1;1995-03-28;28;3;1995;0;1;0
568;18;1;1995-03-28;28;3;1995;0;1;0
1254;74;1;1995-03-28;28;3;1995;0;1;0
1540;1;1;1995-03-29;29;3;1995;0;1;0
1692;56;1;1995-03-29;29;3;1995;0;1;0
1249;67;1;1995-03-30;30;3;1995;0;1;0
95;1;1;1995-03-30;30;3;1995;0;1;0
1561;66;1;1995-04-01;1;4;1995;0;1;0
2540;54;1;1995-04-01;1;4;1995;0;1;0
248;1;1;1995-04-02;2;4;1995;0;1;0
7106;64;1;1995-04-02;2;4;1995;0;1;0
5126;58;1;1995-04-03;3;4;1995;0;1;0
231;22;1;1995-04-03;3;4;1995;0;1;0
2203;47;1;1995-04-04;4;4;1995;0;1;0
6910;76;1;1995-04-04;4;4;1995;0;1;0
1986;46;1;1995-04-04;4;4;1995;0;1;0
2839;70;1;1995-04-04;4;4;1995;0;1;0
1479;54;1;1995-04-04;4;4;1995;0;1;0
3147;54;1;1995-04-05;5;4;1995;0;1;0
6289;64;1;1995-04-05;5;4;1995;0;1;0
1590;77;1;1995-04-07;7;4;1995;0;1;0
7106;21;1;1995-04-07;7;4;1995;0;1;0
19;21;1;1995-04-07;7;4;1995;0;1;0
842;62;1;1995-04-07;7;4;1995;0;1;0
1821;70;1;1995-04-07;7;4;1995;0;1;0
206;61;1;1995-04-08;8;4;1995;0;1;0
3109;18;1;1995-04-08;8;4;1995;0;1;0
7106;19;2;1995-04-09;9;4;1995;0;0;1
7106;12;2;1995-04-09;9;4;1995;0;0;1
1228;62;1;1995-04-09;9;4;1995;0;1;0
893;53;1;1995-04-12;12;4;1995;0;1;0
3702;53;1;1995-04-13;13;4;1995;0;1;0
4852;47;1;1995-04-13;13;4;1995;0;1;0
2750;13;1;1995-04-13;13;4;1995;0;1;0
1046;1;1;1995-04-14;14;4;1995;0;1;0
3729;31;1;1995-04-14;14;4;1995;0;1;0
1862;19;2;1995-04-15;15;4;1995;0;0;1
1309;1;1;1995-04-15;15;4;1995;0;1;0
1315;13;1;1995-04-17;17;4;1995;0;1;0
3321;17;1;1995-04-18;18;4;1995;0;1;0
3231;73;1;1995-04-18;18;4;1995;0;1;0
5724;14;0;1995-04-19;19;4;1995;1;0;0
3823;74;1;1995-04-19;19;4;1995;0;1;0
2726;18;1;1995-04-20;20;4;1995;0;1;0
1038;64;1;1995-04-20;20;4;1995;0;1;0
7106;34;1;1995-04-22;22;4;1995;0;1;0
819;20;1;1995-04-22;22;4;1995;0;1;0
455;54;1;1995-04-23;23;4;1995;0;1;0
3930;37;1;1995-04-25;25;4;1995;0;1;0
4423;39;1;1995-04-26;26;4;1995;0;1;0
267;38;1;1995-04-26;26;4;1995;0;1;0
922;61;1;1995-04-27;27;4;1995;0;1;0
3735;1;1;1995-04-27;27;4;1995;0;1;0
3449;1;1;1995-04-27;27;4;1995;0;1;0
2751;31;1;1995-04-28;28;4;1995;0;1;0
404;41;1;1995-04-28;28;4;1995;0;1;0
2547;74;1;1995-04-28;28;4;1995;0;1;0
1248;22;1;1995-04-29;29;4;1995;0;1;0
2331;8;1;1995-04-29;29;4;1995;0;1;0
1010;61;1;1995-05-01;1;5;1995;0;1;0
54;4;1;1995-05-02;2;5;1995;0;1;0
2364;33;1;1995-05-03;3;5;1995;0;1;0
1280;70;1;1995-05-03;3;5;1995;0;1;0
2931;36;1;1995-05-04;4;5;1995;0;1;0
7106;23;1;1995-05-04;4;5;1995;0;1;0
3936;39;1;1995-05-04;4;5;1995;0;1;0
5194;1;0;1995-05-05;5;5;1995;1;0;0
3464;25;1;1995-05-05;5;5;1995;0;1;0
533;40;1;1995-05-07;7;5;1995;0;1;0
3940;35;2;1995-05-07;7;5;1995;0;0;1
4538;70;1;1995-05-07;7;5;1995;0;1;0
454;7;1;1995-05-07;7;5;1995;0;1;0
1183;12;1;1995-05-08;8;5;1995;0;1;0
2323;72;1;1995-05-08;8;5;1995;0;1;0
463;51;1;1995-05-08;8;5;1995;0;1;0
285;17;1;1995-05-08;8;5;1995;0;1;0
4105;58;1;1995-05-08;8;5;1995;0;1;0
2525;45;1;1995-05-08;8;5;1995;0;1;0
6434;1;1;1995-05-08;8;5;1995;0;1;0
2919;77;1;1995-05-10;10;5;1995;0;1;0
1741;21;1;1995-05-10;10;5;1995;0;1;0
746;75;1;1995-05-10;10;5;1995;0;1;0
256;37;1;1995-05-14;14;5;1995;0;1;0
3845;48;1;1995-05-14;14;5;1995;0;1;0
4014;56;0;1995-05-15;15;5;1995;1;0;0
2178;64;1;1995-05-15;15;5;1995;0;1;0
2935;68;1;1995-05-15;15;5;1995;0;1;0
544;32;1;1995-05-15;15;5;1995;0;1;0
1720;35;1;1995-05-16;16;5;1995;0;1;0
875;63;1;1995-05-17;17;5;1995;0;1;0
733;49;2;1995-05-17;17;5;1995;0;0;1
3251;59;1;1995-05-18;18;5;1995;0;1;0
5358;4;1;1995-05-18;18;5;1995;0;1;0
2521;63;1;1995-05-19;19;5;1995;0;1;0
7106;16;1;1995-05-20;20;5;1995;0;1;0
57;1;1;1995-05-21;21;5;1995;0;1;0
4589;4;1;1995-05-22;22;5;1995;0;1;0
490;45;1;1995-05-23;23;5;1995;0;1;0
3386;2;1;1995-05-23;23;5;1995;0;1;0
7106;61;1;1995-05-24;24;5;1995;0;1;0
7106;1;2;1995-05-26;26;5;1995;0;0;1
2969;29;1;1995-05-26;26;5;1995;0;1;0
1530;70;1;1995-05-27;27;5;1995;0;1;0
1642;64;1;1995-05-27;27;5;1995;0;1;0
6358;3;1;1995-05-27;27;5;1995;0;1;0
7106;24;1;1995-05-28;28;5;1995;0;1;0
3186;10;1;1995-05-28;28;5;1995;0;1;0
1059;8;1;1995-05-30;30;5;1995;0;1;0
3624;32;2;1995-05-30;30;5;1995;0;0;1
1974;42;1;1995-06-01;1;6;1995;0;1;0
2559;32;1;1995-06-01;1;6;1995;0;1;0
7106;37;1;1995-06-02;2;6;1995;0;1;0
3874;51;1;1995-06-02;2;6;1995;0;1;0
3520;72;1;1995-06-04;4;6;1995;0;1;0
2018;42;1;1995-06-04;4;6;1995;0;1;0
2877;37;1;1995-06-04;4;6;1995;0;1;0
2642;68;1;1995-06-05;5;6;1995;0;1;0
553;26;1;1995-06-06;6;6;1995;0;1;0
1092;41;1;1995-06-06;6;6;1995;0;1;0
471;47;1;1995-06-07;7;6;1995;0;1;0
53;77;1;1995-06-07;7;6;1995;0;1;0
1413;65;1;1995-06-07;7;6;1995;0;1;0
5774;1;1;1995-06-08;8;6;1995;0;1;0
3392;1;1;1995-06-08;8;6;1995;0;1;0
1465;30;1;1995-06-08;8;6;1995;0;1;0
1420;68;1;1995-06-08;8;6;1995;0;1;0
1620;17;1;1995-06-08;8;6;1995;0;1;0
4121;54;1;1995-06-08;8;6;1995;0;1;0
754;1;1;1995-06-08;8;6;1995;0;1;0
3045;1;1;1995-06-08;8;6;1995;0;1;0
3453;13;1;1995-06-08;8;6;1995;0;1;0
1696;43;1;1995-06-09;9;6;1995;0;1;0
2139;8;1;1995-06-09;9;6;1995;0;1;0
1793;56;1;1995-06-10;10;6;1995;0;1;0
3725;33;1;1995-06-11;11;6;1995;0;1;0
896;3;1;1995-06-11;11;6;1995;0;1;0
3252;12;1;1995-06-12;12;6;1995;0;1;0
808;69;1;1995-06-13;13;6;1995;0;1;0
3601;54;1;1995-06-13;13;6;1995;0;1;0
131;52;1;1995-06-13;13;6;1995;0;1;0
3124;6;1;1995-06-13;13;6;1995;0;1;0
7106;72;2;1995-06-13;13;6;1995;0;0;1
807;76;2;1995-06-13;13;6;1995;0;0;1
3847;33;1;1995-06-13;13;6;1995;0;1;0
223;39;1;1995-06-13;13;6;1995;0;1;0
2328;35;1;1995-06-14;14;6;1995;0;1;0
1519;9;1;1995-06-14;14;6;1995;0;1;0
7106;8;1;1995-06-15;15;6;1995;0;1;0
458;7;1;1995-06-16;16;6;1995;0;1;0
120;65;2;1995-06-16;16;6;1995;0;0;1
1846;6;1;1995-06-17;17;6;1995;0;1;0
2096;32;1;1995-06-17;17;6;1995;0;1;0
2297;46;1;1995-06-18;18;6;1995;0;1;0
7106;5;1;1995-06-19;19;6;1995;0;1;0
2781;16;1;1995-06-20;20;6;1995;0;1;0
1031;74;1;1995-06-20;20;6;1995;0;1;0
3810;43;1;1995-06-22;22;6;1995;0;1;0
1151;40;1;1995-06-23;23;6;1995;0;1;0
1728;74;1;1995-06-23;23;6;1995;0;1;0
7106;37;1;1995-06-24;24;6;1995;0;1;0
3363;30;1;1995-06-24;24;6;1995;0;1;0
3436;5;1;1995-06-24;24;6;1995;0;1;0
2533;49;1;1995-06-27;27;6;1995;0;1;0
99;1;1;1995-06-27;27;6;1995;0;1;0
638;65;1;1995-06-28;28;6;1995;0;1;0
2292;41;1;1995-06-29;29;6;1995;0;1;0
1725;72;0;1995-07-03;3;7;1995;1;0;0
3410;39;1;1995-07-03;3;7;1995;0;1;0
1597;68;1;1995-07-04;4;7;1995;0;1;0
2041;48;1;1995-07-05;5;7;1995;0;1;0
5742;74;0;1995-07-05;5;7;1995;1;0;0
4415;73;1;1995-07-05;5;7;1995;0;1;0
4330;47;1;1995-07-05;5;7;1995;0;1;0
3458;63;1;1995-07-07;7;7;1995;0;1;0
3330;76;1;1995-07-08;8;7;1995;0;1;0
6649;1;1;1995-07-08;8;7;1995;0;1;0
3779;74;1;1995-07-08;8;7;1995;0;1;0
1103;66;1;1995-07-09;9;7;1995;0;1;0
731;5;1;1995-07-11;11;7;1995;0;1;0
2307;60;1;1995-07-12;12;7;1995;0;1;0
3474;23;1;1995-07-12;12;7;1995;0;1;0
625;70;1;1995-07-12;12;7;1995;0;1;0
1075;35;1;1995-07-13;13;7;1995;0;1;0
2281;1;1;1995-07-13;13;7;1995;0;1;0
3895;27;1;1995-07-14;14;7;1995;0;1;0
5263;64;1;1995-07-14;14;7;1995;0;1;0
5794;70;1;1995-07-14;14;7;1995;0;1;0
1220;1;1;1995-07-15;15;7;1995;0;1;0
1568;23;1;1995-07-15;15;7;1995;0;1;0
1344;12;0;1995-07-16;16;7;1995;1;0;0
7106;14;2;1995-07-17;17;7;1995;0;0;1
1135;1;1;1995-07-17;17;7;1995;0;1;0
4263;5;1;1995-07-17;17;7;1995;0;1;0
3532;73;1;1995-07-18;18;7;1995;0;1;0
1251;34;2;1995-07-18;18;7;1995;0;0;1
1936;70;1;1995-07-18;18;7;1995;0;1;0
2244;46;1;1995-07-19;19;7;1995;0;1;0
2310;15;1;1995-07-19;19;7;1995;0;1;0
1994;42;1;1995-07-19;19;7;1995;0;1;0
720;54;1;1995-07-20;20;7;1995;0;1;0
1472;2;1;1995-07-20;20;7;1995;0;1;0
2144;55;0;1995-07-21;21;7;1995;1;0;0
953;14;1;1995-07-22;22;7;1995;0;1;0
4081;11;1;1995-07-22;22;7;1995;0;1;0
7106;8;1;1995-07-23;23;7;1995;0;1;0
2553;41;1;1995-07-24;24;7;1995;0;1;0
2520;18;1;1995-07-25;25;7;1995;0;1;0
1252;13;2;1995-07-26;26;7;1995;0;0;1
3357;54;1;1995-07-26;26;7;1995;0;1;0
6985;38;1;1995-07-27;27;7;1995;0;1;0
2957;25;1;1995-07-28;28;7;1995;0;1;0
4948;43;1;1995-07-29;29;7;1995;0;1;0
1803;24;1;1995-07-29;29;7;1995;0;1;0
2577;7;1;1995-07-30;30;7;1995;0;1;0
1009;1;2;1995-08-01;1;8;1995;0;0;1
2265;65;1;1995-08-03;3;8;1995;0;1;0
675;58;1;1995-08-03;3;8;1995;0;1;0
5033;54;1;1995-08-03;3;8;1995;0;1;0
1971;41;1;1995-08-04;4;8;1995;0;1;0
2830;20;1;1995-08-04;4;8;1995;0;1;0
1927;42;1;1995-08-04;4;8;1995;0;1;0
5118;72;1;1995-08-05;5;8;1995;0;1;0
3203;23;1;1995-08-07;7;8;1995;0;1;0
3270;30;1;1995-08-08;8;8;1995;0;1;0
1520;48;1;1995-08-08;8;8;1995;0;1;0
4681;70;1;1995-08-08;8;8;1995;0;1;0
3902;1;1;1995-08-08;8;8;1995;0;1;0
7106;1;2;1995-08-08;8;8;1995;0;0;1
1203;72;1;1995-08-09;9;8;1995;0;1;0
2608;19;1;1995-08-09;9;8;1995;0;1;0
2206;45;1;1995-08-10;10;8;1995;0;1;0
3216;3;1;1995-08-11;11;8;1995;0;1;0
1122;13;1;1995-08-12;12;8;1995;0;1;0
786;53;1;1995-08-12;12;8;1995;0;1;0
3631;1;1;1995-08-13;13;8;1995;0;1;0
2514;16;1;1995-08-13;13;8;1995;0;1;0
75;1;1;1995-08-13;13;8;1995;0;1;0
3679;64;1;1995-08-15;15;8;1995;0;1;0
2562;35;1;1995-08-15;15;8;1995;0;1;0
2280;68;1;1995-08-17;17;8;1995;0;1;0
3896;45;1;1995-08-17;17;8;1995;0;1;0
7106;70;2;1995-08-18;18;8;1995;0;0;1
5213;1;1;1995-08-18;18;8;1995;0;1;0
531;31;1;1995-08-18;18;8;1995;0;1;0
6856;43;1;1995-08-19;19;8;1995;0;1;0
5024;70;1;1995-08-20;20;8;1995;0;1;0
560;36;1;1995-08-20;20;8;1995;0;1;0
7106;74;1;1995-08-20;20;8;1995;0;1;0
2855;27;1;1995-08-21;21;8;1995;0;1;0
2858;56;1;1995-08-22;22;8;1995;0;1;0
3763;55;1;1995-08-23;23;8;1995;0;1;0
995;64;1;1995-08-23;23;8;1995;0;1;0
3315;23;1;1995-08-24;24;8;1995;0;1;0
3582;19;1;1995-08-26;26;8;1995;0;1;0
420;75;1;1995-08-26;26;8;1995;0;1;0
937;43;1;1995-08-26;26;8;1995;0;1;0
4258;51;1;1995-08-26;26;8;1995;0;1;0
5066;13;2;1995-08-27;27;8;1995;0;0;1
2236;73;1;1995-08-27;27;8;1995;0;1;0
3995;12;1;1995-08-27;27;8;1995;0;1;0
894;46;1;1995-08-27;27;8;1995;0;1;0
418;36;1;1995-08-27;27;8;1995;0;1;0
3254;36;1;1995-08-27;27;8;1995;0;1;0
32;5;1;1995-08-28;28;8;1995;0;1;0
213;73;1;1995-08-29;29;8;1995;0;1;0
2833;64;1;1995-08-30;30;8;1995;0;1;0
3553;70;1;1995-08-30;30;8;1995;0;1;0
7106;43;0;1995-08-30;30;8;1995;1;0;0
3139;12;1;1995-08-30;30;8;1995;0;1;0
1562;1;1;1995-08-30;30;8;1995;0;1;0
1961;13;1;1995-08-30;30;8;1995;0;1;0
353;24;1;1995-08-30;30;8;1995;0;1;0
1640;13;1;1995-09-01;1;9;1995;0;1;0
6872;15;1;1995-09-02;2;9;1995;0;1;0
532;26;1;1995-09-02;2;9;1995;0;1;0
674;49;1;1995-09-02;2;9;1995;0;1;0
7106;22;1;1995-09-02;2;9;1995;0;1;0
430;54;1;1995-09-02;2;9;1995;0;1;0
429;63;1;1995-09-03;3;9;1995;0;1;0
3269;37;1;1995-09-03;3;9;1995;0;1;0
1810;50;1;1995-09-03;3;9;1995;0;1;0
665;8;1;1995-09-03;3;9;1995;0;1;0
3855;33;1;1995-09-04;4;9;1995;0;1;0
3866;60;1;1995-09-05;5;9;1995;0;1;0
3914;33;1;1995-09-05;5;9;1995;0;1;0
3807;53;1;1995-09-05;5;9;1995;0;1;0
3925;1;1;1995-09-05;5;9;1995;0;1;0
219;28;1;1995-09-06;6;9;1995;0;1;0
3552;62;1;1995-09-06;6;9;1995;0;1;0
7106;51;1;1995-09-07;7;9;1995;0;1;0
1149;18;1;1995-09-07;7;9;1995;0;1;0
1423;76;1;1995-09-08;8;9;1995;0;1;0
2853;54;1;1995-09-08;8;9;1995;0;1;0
803;19;1;1995-09-09;9;9;1995;0;1;0
2456;65;1;1995-09-09;9;9;1995;0;1;0
619;1;2;1995-09-09;9;9;1995;0;0;1
301;60;1;1995-09-10;10;9;1995;0;1;0
372;55;1;1995-09-10;10;9;1995;0;1;0
3492;33;1;1995-09-10;10;9;1995;0;1;0
6463;16;1;1995-09-11;11;9;1995;0;1;0
3628;70;1;1995-09-12;12;9;1995;0;1;0
2358;7;1;1995-09-13;13;9;1995;0;1;0
1613;1;1;1995-09-13;13;9;1995;0;1;0
2866;43;1;1995-09-13;13;9;1995;0;1;0
3010;46;1;1995-09-13;13;9;1995;0;1;0
3368;24;1;1995-09-14;14;9;1995;0;1;0
5125;1;1;1995-09-14;14;9;1995;0;1;0
994;72;1;1995-09-15;15;9;1995;0;1;0
1674;1;1;1995-09-15;15;9;1995;0;1;0
3234;1;1;1995-09-16;16;9;1995;0;1;0
1452;45;1;1995-09-16;16;9;1995;0;1;0
7106;1;1;1995-09-17;17;9;1995;0;1;0
3758;38;1;1995-09-19;19;9;1995;0;1;0
138;22;1;1995-09-19;19;9;1995;0;1;0
1376;64;1;1995-09-20;20;9;1995;0;1;0
3770;23;1;1995-09-20;20;9;1995;0;1;0
7106;5;1;1995-09-20;20;9;1995;0;1;0
2353;51;1;1995-09-21;21;9;1995;0;1;0
1335;54;1;1995-09-21;21;9;1995;0;1;0
2119;74;1;1995-09-21;21;9;1995;0;1;0
8;57;1;1995-09-21;21;9;1995;0;1;0
1704;70;1;1995-09-22;22;9;1995;0;1;0
1660;1;1;1995-09-22;22;9;1995;0;1;0
5429;71;1;1995-09-22;22;9;1995;0;1;0
3440;22;1;1995-09-22;22;9;1995;0;1;0
2148;1;1;1995-09-22;22;9;1995;0;1;0
676;39;1;1995-09-22;22;9;1995;0;1;0
2731;1;1;1995-09-26;26;9;1995;0;1;0
80;43;1;1995-09-27;27;9;1995;0;1;0
3417;48;1;1995-09-28;28;9;1995;0;1;0
169;4;1;1995-09-28;28;9;1995;0;1;0
4047;45;2;1995-09-29;29;9;1995;0;0;1
7106;4;1;1995-10-01;1;10;1995;0;1;0
992;22;1;1995-10-01;1;10;1995;0;1;0
331;65;1;1995-10-02;2;10;1995;0;1;0
2835;73;1;1995-10-03;3;10;1995;0;1;0
3677;1;1;1995-10-04;4;10;1995;0;1;0
2565;74;1;1995-10-04;4;10;1995;0;1;0
4190;62;1;1995-10-04;4;10;1995;0;1;0
3317;4;1;1995-10-04;4;10;1995;0;1;0
1690;16;1;1995-10-07;7;10;1995;0;1;0
1448;1;1;1995-10-07;7;10;1995;0;1;0
521;9;1;1995-10-08;8;10;1995;0;1;0
3132;56;1;1995-10-08;8;10;1995;0;1;0
3944;22;1;1995-10-08;8;10;1995;0;1;0
1427;17;1;1995-10-08;8;10;1995;0;1;0
1742;68;1;1995-10-08;8;10;1995;0;1;0
6400;31;0;1995-10-09;9;10;1995;1;0;0
3486;64;1;1995-10-09;9;10;1995;0;1;0
4473;45;1;1995-10-09;9;10;1995;0;1;0
2965;6;1;1995-10-10;10;10;1995;0;1;0
