account_id;account_district_number;account_frequency;account_date;account_age_days;account_year
1426;40;1;1995-10-27;9892;1995
602;43;1;1995-10-27;9892;1995
3637;53;1;1995-10-28;9891;1995
2481;1;1;1995-10-28;9891;1995
3080;57;1;1995-10-29;9890;1995
2621;55;1;1995-10-29;9890;1995
1238;1;1;1995-10-29;9890;1995
10710;19;1;1995-10-30;9889;1995
2871;52;1;1995-10-30;9889;1995
1403;17;1;1995-11-02;9886;1995
1629;10;1;1995-11-02;9886;1995
9353;59;1;1995-11-03;9885;1995
820;74;1;1995-11-04;9884;1995
3384;14;1;1995-11-05;9883;1995
257;11;1;1995-11-05;9883;1995
479;1;1;1995-11-05;9883;1995
3764;69;1;1995-11-05;9883;1995
155;58;1;1995-11-07;9881;1995
3945;50;1;1995-11-07;9881;1995
2157;77;1;1995-11-08;9880;1995
2051;64;2;1995-11-08;9880;1995
3061;76;1;1995-11-08;9880;1995
3111;60;1;1995-11-08;9880;1995
1691;48;1;1995-11-08;9880;1995
1044;14;1;1995-11-09;9879;1995
1945;56;1;1995-11-09;9879;1995
9790;52;1;1995-11-09;9879;1995
9928;60;1;1995-11-09;9879;1995
2580;60;1;1995-11-09;9879;1995
1599;57;1;1995-11-10;9878;1995
11079;16;1;1995-11-10;9878;1995
968;74;1;1995-11-11;9877;1995
810;46;1;1995-11-11;9877;1995
1760;53;1;1995-11-11;9877;1995
2550;67;1;1995-11-11;9877;1995
3572;65;1;1995-11-12;9876;1995
1030;57;1;1995-11-12;9876;1995
487;40;1;1995-11-14;9874;1995
3767;1;1;1995-11-15;9873;1995
348;25;1;1995-11-15;9873;1995
1867;52;1;1995-11-15;9873;1995
2516;6;1;1995-11-16;9872;1995
3303;1;1;1995-11-17;9871;1995
933;21;1;1995-11-18;9870;1995
3229;64;1;1995-11-18;9870;1995
1700;64;1;1995-11-18;9870;1995
2836;42;1;1995-11-18;9870;1995
338;49;1;1995-11-18;9870;1995
3148;33;1;1995-11-19;9869;1995
1357;56;1;1995-11-20;9868;1995
3772;7;1;1995-11-20;9868;1995
486;33;1;1995-11-21;9867;1995
1395;1;1;1995-11-21;9867;1995
1341;36;1;1995-11-21;9867;1995
9017;70;1;1995-11-22;9866;1995
10411;39;0;1995-11-23;9865;1995
2783;43;1;1995-11-23;9865;1995
2015;68;1;1995-11-25;9863;1995
2341;33;1;1995-11-25;9863;1995
565;39;1;1995-11-25;9863;1995
337;17;1;1995-11-25;9863;1995
3780;44;1;1995-11-25;9863;1995
557;1;1;1995-11-26;9862;1995
3490;48;1;1995-11-26;9862;1995
3973;20;1;1995-11-27;9861;1995
2043;46;1;1995-11-27;9861;1995
2003;32;1;1995-11-27;9861;1995
728;60;1;1995-11-28;9860;1995
3970;24;1;1995-11-28;9860;1995
8169;29;1;1995-11-28;9860;1995
452;63;1;1995-11-29;9859;1995
3783;40;1;1995-11-29;9859;1995
3189;29;1;1995-11-29;9859;1995
3689;8;1;1995-11-29;9859;1995
2803;58;1;1995-12-01;9857;1995
1901;15;1;1995-12-01;9857;1995
3525;70;1;1995-12-01;9857;1995
3320;1;1;1995-12-01;9857;1995
2851;17;1;1995-12-02;9856;1995
2309;18;1;1995-12-03;9855;1995
2437;1;1;1995-12-04;9854;1995
1825;3;1;1995-12-05;9853;1995
253;46;1;1995-12-05;9853;1995
474;61;1;1995-12-06;9852;1995
633;57;1;1995-12-06;9852;1995
2374;1;1;1995-12-07;9851;1995
1104;39;1;1995-12-07;9851;1995
2692;28;1;1995-12-08;9850;1995
6927;74;2;1995-12-08;9850;1995
924;11;1;1995-12-09;9849;1995
3305;13;1;1995-12-09;9849;1995
2237;26;1;1995-12-13;9845;1995
1917;73;1;1995-12-13;9845;1995
1685;28;1;1995-12-13;9845;1995
791;49;1;1995-12-14;9844;1995
3858;2;1;1995-12-14;9844;1995
5001;53;1;1995-12-15;9843;1995
1469;67;1;1995-12-15;9843;1995
3476;3;1;1995-12-16;9842;1995
8039;9;1;1995-12-17;9841;1995
3205;1;1;1995-12-17;9841;1995
5477;57;1;1995-12-17;9841;1995
1212;70;1;1995-12-18;9840;1995
2095;56;1;1995-12-19;9839;1995
1137;60;1;1995-12-19;9839;1995
2570;1;1;1995-12-19;9839;1995
3092;46;1;1995-12-20;9838;1995
5661;53;1;1995-12-20;9838;1995
809;36;1;1995-12-20;9838;1995
522;17;1;1995-12-20;9838;1995
2630;64;1;1995-12-21;9837;1995
957;70;1;1995-12-22;9836;1995
1682;49;1;1995-12-22;9836;1995
3587;64;1;1995-12-24;9834;1995
4269;26;1;1995-12-24;9834;1995
3338;25;1;1995-12-24;9834;1995
3655;1;1;1995-12-24;9834;1995
84;44;0;1995-12-25;9833;1995
4439;30;1;1995-12-25;9833;1995
4462;73;2;1995-12-27;9831;1995
3814;74;1;1995-12-27;9831;1995
2780;63;1;1995-12-29;9829;1995
3273;74;1;1995-12-29;9829;1995
3559;18;1;1995-12-30;9828;1995
3968;36;1;1996-01-01;9826;1996
2159;1;1;1996-01-01;9826;1996
849;1;1;1996-01-01;9826;1996
2288;69;1;1996-01-01;9826;1996
3051;9;1;1996-01-01;9826;1996
946;21;1;1996-01-01;9826;1996
2075;33;1;1996-01-01;9826;1996
8931;63;2;1996-01-01;9826;1996
9225;11;1;1996-01-01;9826;1996
3278;4;1;1996-01-02;9825;1996
2811;4;1;1996-01-02;9825;1996
1670;12;1;1996-01-02;9825;1996
275;29;1;1996-01-02;9825;1996
1455;66;1;1996-01-03;9824;1996
1311;60;1;1996-01-03;9824;1996
6678;54;1;1996-01-03;9824;1996
145;31;1;1996-01-03;9824;1996
312;41;1;1996-01-03;9824;1996
2233;43;1;1996-01-03;9824;1996
3530;34;1;1996-01-03;9824;1996
7828;36;1;1996-01-05;9822;1996
9024;1;1;1996-01-05;9822;1996
1711;63;1;1996-01-05;9822;1996
2223;44;1;1996-01-05;9822;1996
646;51;1;1996-01-06;9821;1996
2548;57;1;1996-01-06;9821;1996
2567;17;1;1996-01-07;9820;1996
2153;31;2;1996-01-07;9820;1996
1243;1;1;1996-01-07;9820;1996
3238;47;1;1996-01-07;9820;1996
954;74;1;1996-01-08;9819;1996
9633;70;1;1996-01-08;9819;1996
2716;66;1;1996-01-08;9819;1996
1580;69;1;1996-01-08;9819;1996
1483;10;1;1996-01-09;9818;1996
1263;30;2;1996-01-09;9818;1996
3966;42;1;1996-01-09;9818;1996
3937;76;1;1996-01-10;9817;1996
1591;65;1;1996-01-10;9817;1996
658;4;1;1996-01-10;9817;1996
3638;52;0;1996-01-10;9817;1996
2605;21;1;1996-01-10;9817;1996
3661;50;1;1996-01-11;9816;1996
2686;26;1;1996-01-11;9816;1996
2944;22;1;1996-01-11;9816;1996
4994;1;2;1996-01-11;9816;1996
3949;54;1;1996-01-11;9816;1996
332;36;1;1996-01-12;9815;1996
69;64;1;1996-01-12;9815;1996
3673;30;1;1996-01-12;9815;1996
5267;4;1;1996-01-12;9815;1996
3170;1;1;1996-01-12;9815;1996
1632;18;2;1996-01-13;9814;1996
2143;1;1;1996-01-13;9814;1996
1227;69;1;1996-01-13;9814;1996
204;67;1;1996-01-13;9814;1996
1093;54;1;1996-01-14;9813;1996
1486;63;1;1996-01-15;9812;1996
4253;43;1;1996-01-16;9811;1996
1196;29;1;1996-01-16;9811;1996
3442;4;1;1996-01-16;9811;1996
9051;5;2;1996-01-17;9810;1996
3373;27;1;1996-01-18;9809;1996
1036;11;1;1996-01-18;9809;1996
3727;66;1;1996-01-19;9808;1996
2844;43;1;1996-01-19;9808;1996
10297;14;1;1996-01-19;9808;1996
3755;64;1;1996-01-20;9807;1996
1298;7;1;1996-01-20;9807;1996
1139;34;0;1996-01-20;9807;1996
660;68;1;1996-01-20;9807;1996
335;74;1;1996-01-20;9807;1996
412;74;1;1996-01-21;9806;1996
2863;14;1;1996-01-21;9806;1996
2274;66;1;1996-01-21;9806;1996
2522;36;1;1996-01-21;9806;1996
4981;54;1;1996-01-22;9805;1996
771;22;1;1996-01-22;9805;1996
3832;45;1;1996-01-22;9805;1996
1508;69;1;1996-01-22;9805;1996
3784;25;1;1996-01-22;9805;1996
9645;38;1;1996-01-23;9804;1996
3947;76;1;1996-01-23;9804;1996
2416;5;1;1996-01-23;9804;1996
2243;25;1;1996-01-24;9803;1996
3993;54;1;1996-01-24;9803;1996
2225;15;1;1996-01-24;9803;1996
1759;39;1;1996-01-25;9802;1996
2207;35;1;1996-01-25;9802;1996
3803;61;1;1996-01-26;9801;1996
2754;57;2;1996-01-26;9801;1996
3009;1;1;1996-01-26;9801;1996
314;15;0;1996-01-26;9801;1996
554;26;1;1996-01-26;9801;1996
2217;73;1;1996-01-27;9800;1996
262;75;1;1996-01-27;9800;1996
2214;45;1;1996-01-27;9800;1996
976;77;1;1996-01-27;9800;1996
1439;11;1;1996-01-27;9800;1996
417;73;1;1996-01-27;9800;1996
3084;59;2;1996-01-28;9799;1996
4204;21;1;1996-01-29;9798;1996
9504;9;1;1996-01-29;9798;1996
414;1;1;1996-01-29;9798;1996
4424;48;1;1996-01-29;9798;1996
3389;13;1;1996-01-30;9797;1996
2106;1;1;1996-02-01;9795;1996
355;62;2;1996-02-01;9795;1996
2702;74;1;1996-02-01;9795;1996
11054;59;2;1996-02-01;9795;1996
10558;40;1;1996-02-01;9795;1996
1859;50;1;1996-02-02;9794;1996
2109;34;1;1996-02-02;9794;1996
6512;34;2;1996-02-03;9793;1996
1963;42;1;1996-02-03;9793;1996
1977;41;1;1996-02-03;9793;1996
5181;75;1;1996-02-03;9793;1996
1791;1;1;1996-02-03;9793;1996
2635;27;1;1996-02-04;9792;1996
1623;1;1;1996-02-04;9792;1996
4293;64;0;1996-02-04;9792;1996
4851;52;1;1996-02-04;9792;1996
2774;42;1;1996-02-05;9791;1996
2469;11;1;1996-02-05;9791;1996
3931;28;1;1996-02-05;9791;1996
2348;65;1;1996-02-05;9791;1996
218;68;1;1996-02-06;9790;1996
804;64;1;1996-02-06;9790;1996
923;13;1;1996-02-07;9789;1996
1744;76;1;1996-02-07;9789;1996
2890;69;1;1996-02-07;9789;1996
1233;31;1;1996-02-08;9788;1996
2719;10;1;1996-02-08;9788;1996
516;6;1;1996-02-08;9788;1996
2551;5;1;1996-02-08;9788;1996
2499;2;1;1996-02-08;9788;1996
2893;39;1;1996-02-08;9788;1996
1922;60;1;1996-02-09;9787;1996
264;15;1;1996-02-09;9787;1996
3890;50;1;1996-02-10;9786;1996
6686;61;1;1996-02-10;9786;1996
3519;52;1;1996-02-10;9786;1996
3597;1;0;1996-02-11;9785;1996
1611;69;1;1996-02-11;9785;1996
2230;7;1;1996-02-11;9785;1996
3933;61;1;1996-02-11;9785;1996
2212;33;1;1996-02-12;9784;1996
1964;25;1;1996-02-12;9784;1996
4999;1;1;1996-02-12;9784;1996
8680;17;1;1996-02-12;9784;1996
1612;66;1;1996-02-12;9784;1996
2390;1;1;1996-02-12;9784;1996
2600;1;1;1996-02-13;9783;1996
1737;77;1;1996-02-13;9783;1996
2993;1;2;1996-02-13;9783;1996
2753;26;1;1996-02-13;9783;1996
2409;76;1;1996-02-13;9783;1996
949;58;1;1996-02-13;9783;1996
3468;32;1;1996-02-14;9782;1996
3979;37;1;1996-02-14;9782;1996
296;49;1;1996-02-14;9782;1996
1836;42;1;1996-02-15;9781;1996
1111;5;1;1996-02-16;9780;1996
3680;27;1;1996-02-16;9780;1996
1916;72;1;1996-02-16;9780;1996
2473;14;1;1996-02-16;9780;1996
390;44;1;1996-02-16;9780;1996
3439;16;1;1996-02-16;9780;1996
7594;16;1;1996-02-16;9780;1996
3578;1;1;1996-02-17;9779;1996
2226;2;1;1996-02-17;9779;1996
466;71;1;1996-02-18;9778;1996
3335;35;1;1996-02-18;9778;1996
620;26;1;1996-02-18;9778;1996
2074;12;1;1996-02-18;9778;1996
1380;53;1;1996-02-19;9777;1996
2304;49;1;1996-02-19;9777;1996
3754;37;2;1996-02-19;9777;1996
1102;70;1;1996-02-19;9777;1996
55;20;1;1996-02-19;9777;1996
2403;25;1;1996-02-20;9776;1996
1732;51;1;1996-02-20;9776;1996
3721;22;1;1996-02-21;9775;1996
184;77;1;1996-02-21;9775;1996
691;24;1;1996-02-21;9775;1996
10233;27;1;1996-02-21;9775;1996
3358;44;1;1996-02-21;9775;1996
4;12;1;1996-02-21;9775;1996
3151;6;1;1996-02-21;9775;1996
2017;54;1;1996-02-21;9775;1996
2804;53;1;1996-02-22;9774;1996
1310;1;1;1996-02-22;9774;1996
3016;26;1;1996-02-23;9773;1996
827;36;1;1996-02-23;9773;1996
959;1;1;1996-02-23;9773;1996
1585;42;1;1996-02-23;9773;1996
590;50;1;1996-02-24;9772;1996
3924;70;1;1996-02-24;9772;1996
2772;11;1;1996-02-24;9772;1996
1962;77;1;1996-02-24;9772;1996
10478;70;2;1996-02-24;9772;1996
5692;66;1;1996-02-25;9771;1996
1265;49;1;1996-02-25;9771;1996
167;29;2;1996-02-26;9770;1996
2187;9;2;1996-02-26;9770;1996
3079;18;1;1996-02-26;9770;1996
3286;8;1;1996-02-26;9770;1996
230;1;1;1996-02-26;9770;1996
3193;74;1;1996-02-27;9769;1996
5593;15;1;1996-02-27;9769;1996
4088;45;1;1996-03-01;9766;1996
3409;23;1;1996-03-01;9766;1996
1216;77;1;1996-03-01;9766;1996
2491;76;1;1996-03-01;9766;1996
2498;40;1;1996-03-01;9766;1996
3366;68;1;1996-03-02;9765;1996
936;7;1;1996-03-02;9765;1996
856;2;1;1996-03-03;9764;1996
718;1;1;1996-03-03;9764;1996
3698;1;1;1996-03-03;9764;1996
3462;51;1;1996-03-04;9763;1996
3881;21;1;1996-03-04;9763;1996
3709;74;1;1996-03-05;9762;1996
1349;75;1;1996-03-05;9762;1996
1886;32;1;1996-03-05;9762;1996
1897;61;0;1996-03-05;9762;1996
1564;48;1;1996-03-05;9762;1996
2062;70;1;1996-03-06;9761;1996
141;38;1;1996-03-06;9761;1996
1763;73;1;1996-03-06;9761;1996
2611;1;1;1996-03-06;9761;1996
825;19;1;1996-03-06;9761;1996
3943;71;1;1996-03-06;9761;1996
9422;70;1;1996-03-06;9761;1996
1606;23;1;1996-03-07;9760;1996
3263;44;1;1996-03-07;9760;1996
2289;1;1;1996-03-07;9760;1996
3121;46;1;1996-03-08;9759;1996
3088;18;1;1996-03-08;9759;1996
3952;26;1;1996-03-08;9759;1996
3974;55;1;1996-03-08;9759;1996
3502;74;1;1996-03-08;9759;1996
3351;70;1;1996-03-08;9759;1996
2105;70;1;1996-03-09;9758;1996
3144;67;1;1996-03-09;9758;1996
846;72;1;1996-03-09;9758;1996
357;20;1;1996-03-10;9757;1996
103;44;1;1996-03-10;9757;1996
3118;48;1;1996-03-10;9757;1996
4361;69;1;1996-03-11;9756;1996
1722;32;1;1996-03-11;9756;1996
4273;15;1;1996-03-11;9756;1996
1510;33;1;1996-03-11;9756;1996
895;24;1;1996-03-12;9755;1996
840;70;1;1996-03-12;9755;1996
2263;36;1;1996-03-12;9755;1996
356;70;1;1996-03-12;9755;1996
4863;5;1;1996-03-12;9755;1996
3455;34;1;1996-03-13;9754;1996
4092;74;1;1996-03-13;9754;1996
10807;34;1;1996-03-13;9754;1996
2598;1;1;1996-03-14;9753;1996
2633;25;1;1996-03-14;9753;1996
1800;51;1;1996-03-14;9753;1996
1698;68;1;1996-03-14;9753;1996
3994;15;1;1996-03-14;9753;1996
1365;42;1;1996-03-15;9752;1996
666;27;1;1996-03-15;9752;1996
9242;57;1;1996-03-15;9752;1996
4346;25;1;1996-03-15;9752;1996
3296;67;1;1996-03-15;9752;1996
2864;54;1;1996-03-16;9751;1996
1980;49;1;1996-03-16;9751;1996
1445;60;1;1996-03-16;9751;1996
821;60;1;1996-03-16;9751;1996
5591;9;1;1996-03-16;9751;1996
236;72;1;1996-03-16;9751;1996
210;48;1;1996-03-17;9750;1996
3795;36;1;1996-03-18;9749;1996
865;17;1;1996-03-18;9749;1996
739;66;1;1996-03-18;9749;1996
3672;26;1;1996-03-19;9748;1996
2334;50;1;1996-03-19;9748;1996
1028;23;1;1996-03-19;9748;1996
468;49;1;1996-03-19;9748;1996
853;1;1;1996-03-20;9747;1996
525;70;1;1996-03-20;9747;1996
3322;65;2;1996-03-20;9747;1996
2033;71;1;1996-03-20;9747;1996
3130;13;1;1996-03-20;9747;1996
2904;13;1;1996-03-20;9747;1996
1014;74;1;1996-03-20;9747;1996
116;8;1;1996-03-21;9746;1996
10436;60;1;1996-03-21;9746;1996
4214;1;1;1996-03-21;9746;1996
824;32;1;1996-03-21;9746;1996
3743;1;1;1996-03-22;9745;1996
2192;59;1;1996-03-22;9745;1996
2406;5;1;1996-03-22;9745;1996
2889;8;1;1996-03-23;9744;1996
1369;32;1;1996-03-23;9744;1996
2767;54;1;1996-03-23;9744;1996
4008;27;1;1996-03-23;9744;1996
874;56;2;1996-03-23;9744;1996
3815;1;1;1996-03-24;9743;1996
3605;3;1;1996-03-24;9743;1996
3138;37;1;1996-03-24;9743;1996
2578;54;1;1996-03-25;9742;1996
2708;1;1;1996-03-25;9742;1996
631;68;1;1996-03-25;9742;1996
1170;25;1;1996-03-26;9741;1996
2650;72;1;1996-03-26;9741;1996
7890;23;1;1996-03-26;9741;1996
3219;1;1;1996-03-26;9741;1996
3115;14;1;1996-03-27;9740;1996
208;54;1;1996-03-27;9740;1996
286;71;1;1996-03-27;9740;1996
898;71;1;1996-03-27;9740;1996
2936;3;1;1996-03-27;9740;1996
3422;21;1;1996-03-28;9739;1996
10049;17;1;1996-03-28;9739;1996
1250;62;1;1996-03-28;9739;1996
1384;74;2;1996-03-28;9739;1996
2624;31;1;1996-03-28;9739;1996
3349;47;1;1996-03-28;9739;1996
1351;40;1;1996-03-29;9738;1996
2631;1;1;1996-03-29;9738;1996
7520;9;1;1996-03-29;9738;1996
10065;76;1;1996-03-30;9737;1996
708;26;1;1996-03-30;9737;1996
3917;1;1;1996-03-30;9737;1996
514;70;1;1996-03-30;9737;1996
2659;14;1;1996-03-30;9737;1996
3265;52;0;1996-03-30;9737;1996
1832;70;1;1996-04-01;9735;1996
7565;59;1;1996-04-02;9734;1996
3308;40;1;1996-04-02;9734;1996
1932;35;1;1996-04-03;9733;1996
1521;74;1;1996-04-04;9732;1996
2909;58;1;1996-04-04;9732;1996
3706;8;1;1996-04-04;9732;1996
1847;47;1;1996-04-04;9732;1996
2335;70;1;1996-04-04;9732;1996
3041;70;1;1996-04-04;9732;1996
3116;54;1;1996-04-05;9731;1996
251;74;1;1996-04-06;9730;1996
3632;56;2;1996-04-06;9730;1996
2929;51;1;1996-04-06;9730;1996
10345;36;1;1996-04-07;9729;1996
1450;63;1;1996-04-07;9729;1996
1461;73;1;1996-04-07;9729;1996
1920;40;1;1996-04-08;9728;1996
734;5;1;1996-04-08;9728;1996
8085;73;1;1996-04-08;9728;1996
1948;64;1;1996-04-08;9728;1996
3534;59;1;1996-04-08;9728;1996
278;73;1;1996-04-08;9728;1996
2012;4;1;1996-04-08;9728;1996
1020;56;1;1996-04-09;9727;1996
2986;63;1;1996-04-09;9727;1996
615;72;1;1996-04-09;9727;1996
7894;27;1;1996-04-09;9727;1996
3294;75;1;1996-04-09;9727;1996
2450;48;1;1996-04-10;9726;1996
1503;71;1;1996-04-10;9726;1996
3247;61;1;1996-04-11;9725;1996
3568;40;1;1996-04-11;9725;1996
152;1;1;1996-04-12;9724;1996
5072;6;1;1996-04-12;9724;1996
1456;9;1;1996-04-12;9724;1996
1622;19;1;1996-04-12;9724;1996
10215;38;1;1996-04-12;9724;1996
2247;24;1;1996-04-13;9723;1996
2205;51;1;1996-04-13;9723;1996
1543;1;1;1996-04-14;9722;1996
1655;41;1;1996-04-15;9721;1996
3976;74;1;1996-04-15;9721;1996
1383;11;1;1996-04-15;9721;1996
439;69;1;1996-04-15;9721;1996
1550;1;1;1996-04-15;9721;1996
101;35;1;1996-04-16;9720;1996
1473;39;1;1996-04-16;9720;1996
1121;32;1;1996-04-17;9719;1996
2254;1;1;1996-04-17;9719;1996
3806;36;1;1996-04-18;9718;1996
283;44;1;1996-04-18;9718;1996
2432;8;1;1996-04-18;9718;1996
3802;44;1;1996-04-18;9718;1996
3821;18;1;1996-04-18;9718;1996
3907;37;1;1996-04-18;9718;1996
3854;8;1;1996-04-18;9718;1996
3606;1;1;1996-04-18;9718;1996
1939;6;2;1996-04-19;9717;1996
5726;17;0;1996-04-19;9717;1996
3998;2;1;1996-04-20;9716;1996
3021;10;1;1996-04-20;9716;1996
1607;71;1;1996-04-20;9716;1996
1733;18;1;1996-04-20;9716;1996
2474;33;1;1996-04-20;9716;1996
3816;25;1;1996-04-21;9715;1996
766;3;1;1996-04-21;9715;1996
695;5;1;1996-04-21;9715;1996
2287;1;1;1996-04-21;9715;1996
1358;39;1;1996-04-21;9715;1996
3019;33;1;1996-04-21;9715;1996
1641;50;1;1996-04-22;9714;1996
1624;53;1;1996-04-22;9714;1996
798;1;1;1996-04-22;9714;1996
7240;17;1;1996-04-23;9713;1996
4458;60;1;1996-04-23;9713;1996
3596;59;1;1996-04-23;9713;1996
1709;24;1;1996-04-23;9713;1996
3859;53;1;1996-04-23;9713;1996
481;72;1;1996-04-23;9713;1996
1070;62;1;1996-04-23;9713;1996
3280;1;1;1996-04-24;9712;1996
689;1;1;1996-04-24;9712;1996
4488;33;1;1996-04-24;9712;1996
2246;1;1;1996-04-25;9711;1996
3301;14;1;1996-04-25;9711;1996
7997;10;1;1996-04-25;9711;1996
1542;1;1;1996-04-25;9711;1996
5395;47;1;1996-04-26;9710;1996
780;3;1;1996-04-26;9710;1996
5505;1;1;1996-04-26;9710;1996
3178;4;1;1996-04-27;9709;1996
500;56;1;1996-04-27;9709;1996
3451;52;1;1996-04-27;9709;1996
1304;40;1;1996-04-27;9709;1996
3664;1;1;1996-04-28;9708;1996
3038;10;1;1996-04-28;9708;1996
951;3;1;1996-04-28;9708;1996
1529;1;1;1996-04-28;9708;1996
3027;62;1;1996-04-29;9707;1996
4342;74;1;1996-04-29;9707;1996
1582;28;1;1996-05-01;9705;1996
2730;23;1;1996-05-02;9704;1996
8896;28;0;1996-05-02;9704;1996
1716;46;1;1996-05-02;9704;1996
986;74;1;1996-05-02;9704;1996
1192;29;1;1996-05-02;9704;1996
2116;70;1;1996-05-02;9704;1996
4127;50;1;1996-05-03;9703;1996
3791;1;2;1996-05-03;9703;1996
3531;59;1;1996-05-03;9703;1996
2994;77;1;1996-05-03;9703;1996
1328;8;1;1996-05-04;9702;1996
97;74;1;1996-05-05;9701;1996
3648;61;1;1996-05-06;9700;1996
2591;1;1;1996-05-06;9700;1996
1614;63;1;1996-05-07;9699;1996
706;49;1;1996-05-07;9699;1996
2232;1;1;1996-05-07;9699;1996
2946;54;1;1996-05-07;9699;1996
2346;27;1;1996-05-08;9698;1996
3736;54;1;1996-05-08;9698;1996
3887;62;1;1996-05-08;9698;1996
1672;5;1;1996-05-08;9698;1996
1752;68;1;1996-05-08;9698;1996
1996;6;2;1996-05-08;9698;1996
1244;68;1;1996-05-08;9698;1996
1213;36;1;1996-05-08;9698;1996
3928;24;1;1996-05-08;9698;1996
1045;3;1;1996-05-09;9697;1996
302;7;1;1996-05-09;9697;1996
444;26;1;1996-05-09;9697;1996
2035;53;1;1996-05-10;9696;1996
3942;27;2;1996-05-10;9696;1996
9494;21;1;1996-05-10;9696;1996
913;59;1;1996-05-10;9696;1996
3248;77;1;1996-05-11;9695;1996
51;67;1;1996-05-11;9695;1996
132;40;0;1996-05-11;9695;1996
3512;46;1;1996-05-11;9695;1996
6792;1;1;1996-05-11;9695;1996
491;44;1;1996-05-12;9694;1996
9513;59;1;1996-05-12;9694;1996
684;49;1;1996-05-12;9694;1996
3285;43;1;1996-05-12;9694;1996
3434;32;1;1996-05-13;9693;1996
2619;20;1;1996-05-13;9693;1996
6158;67;1;1996-05-13;9693;1996
1013;59;1;1996-05-13;9693;1996
3523;65;1;1996-05-14;9692;1996
136;74;1;1996-05-14;9692;1996
632;29;1;1996-05-14;9692;1996
3769;3;1;1996-05-14;9692;1996
2757;54;1;1996-05-14;9692;1996
360;32;1;1996-05-14;9692;1996
9199;72;1;1996-05-15;9691;1996
2752;74;1;1996-05-15;9691;1996
10694;73;2;1996-05-15;9691;1996
76;52;1;1996-05-16;9690;1996
1924;66;1;1996-05-16;9690;1996
8772;1;1;1996-05-16;9690;1996
2505;60;1;1996-05-16;9690;1996
7542;54;1;1996-05-16;9690;1996
1074;59;1;1996-05-16;9690;1996
3495;54;1;1996-05-17;9689;1996
1904;70;1;1996-05-18;9688;1996
1040;19;1;1996-05-18;9688;1996
776;66;1;1996-05-18;9688;1996
3162;63;2;1996-05-18;9688;1996
379;32;1;1996-05-18;9688;1996
3731;70;1;1996-05-20;9686;1996
1323;43;1;1996-05-20;9686;1996
580;75;1;1996-05-20;9686;1996
2805;39;1;1996-05-20;9686;1996
1399;45;1;1996-05-20;9686;1996
1210;28;1;1996-05-21;9685;1996
8972;70;1;1996-05-21;9685;1996
891;34;1;1996-05-23;9683;1996
2888;19;1;1996-05-23;9683;1996
832;42;1;1996-05-24;9682;1996
1905;34;1;1996-05-25;9681;1996
7713;50;2;1996-05-25;9681;1996
4099;54;1;1996-05-26;9680;1996
3055;15;1;1996-05-26;9680;1996
1715;60;1;1996-05-26;9680;1996
1646;1;2;1996-05-27;9679;1996
612;1;1;1996-05-27;9679;1996
450;59;1;1996-05-28;9678;1996
10445;72;1;1996-05-29;9677;1996
268;3;1;1996-05-29;9677;1996
3240;35;2;1996-05-29;9677;1996
877;1;1;1996-05-29;9677;1996
621;52;1;1996-06-01;9674;1996
1124;26;1;1996-06-02;9673;1996
687;27;1;1996-06-02;9673;1996
3590;57;1;1996-06-02;9673;1996
3459;76;1;1996-06-02;9673;1996
2389;40;1;1996-06-02;9673;1996
2837;46;1;1996-06-02;9673;1996
2190;41;2;1996-06-04;9671;1996
3746;70;1;1996-06-04;9671;1996
2982;19;1;1996-06-04;9671;1996
9263;68;1;1996-06-04;9671;1996
1405;53;1;1996-06-04;9671;1996
1954;72;1;1996-06-05;9670;1996
1973;71;1;1996-06-05;9670;1996
3448;58;2;1996-06-06;9669;1996
1913;48;1;1996-06-06;9669;1996
958;72;1;1996-06-06;9669;1996
3199;66;1;1996-06-06;9669;1996
375;68;1;1996-06-07;9668;1996
1270;55;0;1996-06-07;9668;1996
9548;62;1;1996-06-07;9668;1996
3522;16;1;1996-06-07;9668;1996
669;35;1;1996-06-07;9668;1996
732;38;1;1996-06-07;9668;1996
4585;27;1;1996-06-08;9667;1996
171;46;1;1996-06-08;9667;1996
3676;58;1;1996-06-08;9667;1996
1082;2;1;1996-06-08;9667;1996
6699;35;1;1996-06-08;9667;1996
1219;1;1;1996-06-08;9667;1996
4803;26;1;1996-06-08;9667;1996
1528;50;1;1996-06-08;9667;1996
9510;1;1;1996-06-09;9666;1996
7926;69;2;1996-06-09;9666;1996
3591;1;0;1996-06-09;9666;1996
1058;47;1;1996-06-11;9664;1996
1431;41;1;1996-06-11;9664;1996
181;21;1;1996-06-11;9664;1996
603;62;1;1996-06-11;9664;1996
409;1;1;1996-06-11;9664;1996
3584;55;1;1996-06-12;9663;1996
93;2;1;1996-06-12;9663;1996
2104;48;1;1996-06-12;9663;1996
2710;12;1;1996-06-12;9663;1996
3957;33;2;1996-06-13;9662;1996
1869;1;1;1996-06-14;9661;1996
2397;70;1;1996-06-14;9661;1996
2603;9;1;1996-06-14;9661;1996
3723;2;1;1996-06-14;9661;1996
3668;1;1;1996-06-15;9660;1996
2400;40;1;1996-06-15;9660;1996
3015;19;1;1996-06-15;9660;1996
558;10;1;1996-06-15;9660;1996
3114;1;1;1996-06-15;9660;1996
4626;9;1;1996-06-15;9660;1996
