account_district_id;account_frequency;account_year;COUNT(client);MAX(client.birth_year);MAX(client.client_age);MAX(client.client_gender);MEAN(client.birth_year);MEAN(client.client_age);MEAN(client.client_gender);MIN(client.birth_year);MIN(client.client_age);MIN(client.client_gender);MODE(client.type);NUM_UNIQUE(client.type);SKEW(client.birth_year);SKEW(client.client_age);SKEW(client.client_gender);STD(client.birth_year);STD(client.client_age);STD(client.client_gender);SUM(client.birth_year);SUM(client.client_age);SUM(client.client_gender);COUNT(loan);MAX(loan.loan_amount);MAX(loan.loan_duration);MAX(loan.loan_payments);MAX(loan.loan_status);MAX(loan.loan_year);MEAN(loan.loan_amount);MEAN(loan.loan_duration);MEAN(loan.loan_payments);MEAN(loan.loan_status);MEAN(loan.loan_year);MIN(loan.loan_amount);MIN(loan.loan_duration);MIN(loan.loan_payments);MIN(loan.loan_status);MIN(loan.loan_year);SKEW(loan.loan_amount);SKEW(loan.loan_duration);SKEW(loan.loan_payments);SKEW(loan.loan_status);SKEW(loan.loan_year);STD(loan.loan_amount);STD(loan.loan_duration);STD(loan.loan_payments);STD(loan.loan_status);STD(loan.loan_year);SUM(loan.loan_amount);SUM(loan.loan_duration);SUM(loan.loan_payments);SUM(loan.loan_status);SUM(loan.loan_year);COUNT(transaction);MAX(transaction.trans_amount);MAX(transaction.trans_balance);MAX(transaction.trans_day);MAX(transaction.trans_month);MAX(transaction.trans_year);MEAN(transaction.trans_amount);MEAN(transaction.trans_balance);MEAN(transaction.trans_day);MEAN(transaction.trans_month);MEAN(transaction.trans_year);MIN(transaction.trans_amount);MIN(transaction.trans_balance);MIN(transaction.trans_day);MIN(transaction.trans_month);MIN(transaction.trans_year);MODE(transaction.trans_operation);MODE(transaction.trans_type);NUM_UNIQUE(transaction.trans_operation);NUM_UNIQUE(transaction.trans_type);SKEW(transaction.trans_amount);SKEW(transaction.trans_balance);SKEW(transaction.trans_day);SKEW(transaction.trans_month);SKEW(transaction.trans_year);STD(transaction.trans_amount);STD(transaction.trans_balance);STD(transaction.trans_day);STD(transaction.trans_month);STD(transaction.trans_year);SUM(transaction.trans_amount);SUM(transaction.trans_balance);SUM(transaction.trans_day);SUM(transaction.trans_month);SUM(transaction.trans_year);DAY(account_date);MONTH(account_date);WEEKDAY(account_date);YEAR(account_date)
52;1;1996;1;1978.0;44.0;0.0;1978.0;44.0;0.0;1978.0;44.0;0.0;OWNER;1;;;;;;;1978.0;44.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;7;7;6;1996
19;2;1996;1;1950.0;72.0;0.0;1950.0;72.0;0.0;1950.0;72.0;0.0;OWNER;1;;;;;;;1950.0;72.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;8;7;0;1996
21;1;1996;1;1945.0;77.0;0.0;1945.0;77.0;0.0;1945.0;77.0;0.0;OWNER;1;;;;;;;1945.0;77.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;33537.0;78930.9;31.0;12.0;1996.0;3595.7105263157896;48607.52631578947;14.526315789473685;10.157894736842104;1996.0;-19500.0;700.0;5.0;7.0;1996.0;withdrawal in cash;credit;5;2;0.5734096554554373;-0.49885442613093717;0.8196440992507618;-0.3565840372749827;0.0;14416.949140696815;21567.883458483204;11.344937299922874;1.6754156331667842;0.0;68318.5;923543.0;276.0;193.0;37924.0;8;7;0;1996
27;1;1996;1;1964.0;58.0;0.0;1964.0;58.0;0.0;1964.0;58.0;0.0;OWNER;1;;;;;;;1964.0;58.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;8;7;0;1996
36;1;1996;1;1938.0;84.0;1.0;1938.0;84.0;1.0;1938.0;84.0;1.0;OWNER;1;;;;;;;1938.0;84.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;8;7;0;1996
70;1;1996;1;1957.0;65.0;1.0;1957.0;65.0;1.0;1957.0;65.0;1.0;OWNER;1;;;;;;;1957.0;65.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;23;10500.0;28128.1;31.0;12.0;1996.0;1113.3391304347826;20506.77391304348;17.17391304347826;9.956521739130435;1996.0;-2612.0;200.0;5.0;7.0;1996.0;withdrawal in cash;credit;5;2;1.5544062401537866;-1.6321412363797672;0.4483599970340339;-0.39314721583174644;0.0;2953.9155228486957;7800.352118346816;10.421359944028609;1.795911034179519;0.0;25606.8;471655.8;395.0;229.0;45908.0;8;7;0;1996
3;1;1996;1;1967.0;55.0;0.0;1967.0;55.0;0.0;1967.0;55.0;0.0;OWNER;1;;;;;;;1967.0;55.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;23;32004.0;68756.1;31.0;12.0;1996.0;2939.6;48968.16521739131;16.130434782608695;10.0;1996.0;-21000.0;700.0;1.0;7.0;1996.0;credit in cash;credit;4;2;0.46536061076313934;-1.0228054241636118;0.405860189846805;-0.38735890058823863;0.0;13856.682396591184;18441.757469385728;11.502190889431326;1.8340219092574566;0.0;67610.8;1126267.8;371.0;230.0;45908.0;8;7;0;1996
70;1;1996;1;1963.0;59.0;0.0;1963.0;59.0;0.0;1963.0;59.0;0.0;OWNER;1;;;;;;;1963.0;59.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;8;7;0;1996
67;1;1996;1;1972.0;50.0;1.0;1972.0;50.0;1.0;1972.0;50.0;1.0;OWNER;1;;;;;;;1972.0;50.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;28;24960.0;58166.4;31.0;12.0;1996.0;1950.9464285714282;39567.97857142857;15.178571428571429;10.285714285714286;1996.0;-12700.0;400.0;4.0;7.0;1996.0;credit in cash;credit;4;2;0.8471576704697196;-0.9645499171308162;0.8259677781779151;-0.6778156266040499;0.0;9500.402100865778;14118.731481796776;10.212750097317791;1.7817416127494967;0.0;54626.49999999999;1107903.4;425.0;288.0;55888.0;8;7;0;1996
59;1;1996;1;1973.0;49.0;1.0;1973.0;49.0;1.0;1973.0;49.0;1.0;OWNER;1;;;;;;;1973.0;49.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;18;20791.5;58274.6;31.0;12.0;1996.0;3133.9555555555557;39119.899999999994;15.666666666666666;10.055555555555555;1996.0;-11900.0;400.0;5.0;7.0;1996.0;credit in cash;credit;3;2;0.2840176502624081;-0.9128095845833074;0.5700716249273727;-0.27150979520985047;0.0;9652.048318680538;15465.570334018419;11.432667333257852;1.6617574758359712;0.0;56411.200000000004;704158.2;282.0;181.0;35928.0;8;7;0;1996
20;1;1996;2;1922.0;101.0;1.0;1921.5;100.5;0.5;1921.0;100.0;0.0;DISPONENT;2;;;;0.7071067811865476;0.7071067811865476;0.7071067811865476;3843.0;201.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;17;4756.0;26097.0;31.0;12.0;1996.0;1534.264705882353;17724.464705882354;19.41176470588235;9.882352941176471;1996.0;-2793.0;900.0;2.0;7.0;1996.0;collection from another bank;credit;5;2;0.33685464033685836;-0.7290788846291132;-0.006346967347767008;-0.3422261276209367;0.0;2560.3627421083265;8339.195936580245;11.107760932842247;1.9326909006996067;0.0;26082.5;301315.9;330.0;168.0;33932.0;8;7;0;1996
18;1;1996;1;1935.0;87.0;0.0;1935.0;87.0;0.0;1935.0;87.0;0.0;OWNER;1;;;;;;;1935.0;87.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;15;5041.0;20218.4;31.0;12.0;1996.0;940.6466666666666;13719.5;14.2;10.6;1996.0;-5000.0;200.0;5.0;7.0;1996.0;collection from another bank;credit;5;2;0.04571203407837211;-1.5283487197330416;0.7519327018966491;-1.063419605791085;0.0;3325.430025439603;5152.276434326315;11.509002687337546;1.5946338585572375;0.0;14109.699999999999;205792.5;213.0;159.0;29940.0;9;7;1;1996
67;1;1996;1;1975.0;47.0;1.0;1975.0;47.0;1.0;1975.0;47.0;1.0;OWNER;1;;;;;;;1975.0;47.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;4;11600.0;14200.0;9.0;12.0;1996.0;3350.0;10150.0;7.0;10.0;1996.0;-800.0;700.0;6.0;7.0;1996.0;credit in cash;credit;2;2;1.7687468430838493;-1.910885305716453;1.414213562373095;-1.1903401282789947;0.0;5609.8128311023;6347.965553361696;1.414213562373095;2.1602468994692865;0.0;13400.0;40600.0;28.0;40.0;7984.0;9;7;1;1996
48;2;1996;1;1943.0;79.0;0.0;1943.0;79.0;0.0;1943.0;79.0;0.0;OWNER;1;;;;;;;1943.0;79.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;41;42676.0;105662.7;31.0;12.0;1996.0;2029.1658536585362;59271.32195121951;16.146341463414632;9.78048780487805;1996.0;-49600.0;400.0;1.0;7.0;1996.0;withdrawal in cash;credit;4;3;0.001243378622651795;0.034928261045188466;0.2700572984299776;-0.14466238595312572;0.0;17860.456913032904;24506.481482890522;10.67370829564345;1.6660161332044672;0.0;83195.79999999999;2430124.1999999997;662.0;401.0;81836.0;9;7;1;1996
28;1;1996;2;1969.0;57.0;1.0;1967.0;55.0;0.5;1965.0;53.0;0.0;DISPONENT;2;;;;2.8284271247461903;2.8284271247461903;0.7071067811865476;3934.0;110.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;6672.0;32565.5;31.0;12.0;1996.0;1419.9526315789474;21303.773684210526;14.263157894736842;10.157894736842104;1996.0;-2965.0;1000.0;5.0;7.0;1996.0;credit in cash;credit;4;2;0.3617258831810496;-0.9841859946025227;0.8088557681041232;-0.3565840372749827;0.0;2928.8736081694574;8758.849515828873;11.546245687394853;1.6754156331667842;0.0;26979.1;404771.7;271.0;193.0;37924.0;10;7;2;1996
2;1;1996;1;1947.0;75.0;0.0;1947.0;75.0;0.0;1947.0;75.0;0.0;OWNER;1;;;;;;;1947.0;75.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;21;16692.0;46759.9;31.0;12.0;1996.0;2225.9714285714285;30840.94761904762;17.666666666666668;9.80952380952381;1996.0;-9200.0;200.0;5.0;7.0;1996.0;credit in cash;credit;4;2;0.3764624903478762;-0.8872408194665092;0.4186977865468106;-0.2492974321790098;0.0;7339.143828890592;12436.78963839218;10.598742063723098;1.806074406525037;0.0;46745.4;647659.9;371.0;206.0;41916.0;10;7;2;1996
20;1;1996;1;1980.0;42.0;1.0;1980.0;42.0;1.0;1980.0;42.0;1.0;OWNER;1;;;;;;;1980.0;42.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;22;16293.0;44743.6;31.0;12.0;1996.0;1849.5272727272727;31974.85;18.181818181818183;9.909090909090908;1996.0;-9800.0;200.0;6.0;7.0;1996.0;credit in cash;credit;4;2;0.34852149319037007;-1.3017596365879913;0.3645849329406255;-0.3192064681937062;0.0;7328.43263221646;12047.268998477068;10.017301050997736;1.8233692233542078;0.0;40689.6;703446.7;400.0;218.0;43912.0;10;7;2;1996
54;1;1996;1;1973.0;49.0;0.0;1973.0;49.0;0.0;1973.0;49.0;0.0;OWNER;1;;;;;;;1973.0;49.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;22;35790.0;77540.4;31.0;12.0;1996.0;3501.3045454545454;53400.32272727273;17.227272727272727;9.909090909090908;1996.0;-24300.0;1000.0;7.0;7.0;1996.0;credit in cash;credit;4;2;0.3146455711263489;-0.7773147867062937;0.5594385450100995;-0.3192064681937062;0.0;16033.678848197043;21145.57324410572;10.451392334593594;1.8233692233542078;0.0;77028.7;1174807.1;379.0;218.0;43912.0;10;7;2;1996
19;0;1996;1;1944.0;78.0;1.0;1944.0;78.0;1.0;1944.0;78.0;1.0;OWNER;1;;;;;;;1944.0;78.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;10;7;2;1996
35;1;1996;1;1935.0;87.0;0.0;1935.0;87.0;0.0;1935.0;87.0;0.0;OWNER;1;;;;;;;1935.0;87.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;13;6023.0;29593.3;31.0;12.0;1996.0;2060.9538461538464;21386.223076923077;14.076923076923077;10.692307692307692;1996.0;-1600.0;1000.0;7.0;7.0;1996.0;collection from another bank;credit;5;2;0.40645978655805076;-1.4288360789929215;1.0762115409752144;-1.2286035755678648;0.0;3325.5808103285717;8942.33956413289;10.136251266794336;1.7021856236720772;0.0;26792.4;278020.9;183.0;139.0;25948.0;10;7;2;1996
10;1;1996;2;1965.0;63.0;1.0;1961.5;60.0;0.5;1958.0;57.0;0.0;DISPONENT;2;;;;4.949747468305833;4.242640687119285;0.7071067811865476;3923.0;120.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;28288.0;66508.6;31.0;12.0;1996.0;1684.8684210526317;34846.54210526316;16.263157894736842;10.157894736842104;1996.0;-23000.0;500.0;7.0;7.0;1996.0;credit in cash;credit;4;2;0.27277228244322516;-0.09971386884018205;0.5909497681481487;-0.3565840372749827;0.0;13673.04611201065;14026.557740915614;10.882412443240485;1.6754156331667842;0.0;32012.500000000004;662084.3;309.0;193.0;37924.0;11;7;3;1996
6;1;1996;2;1928.0;95.0;1.0;1927.5;94.5;0.5;1927.0;94.0;0.0;DISPONENT;2;;;;0.7071067811865476;0.7071067811865476;0.7071067811865476;3855.0;189.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;13;5959.0;25458.4;31.0;12.0;1996.0;1744.9769230769232;18228.53846153846;15.153846153846153;10.692307692307692;1996.0;-3400.0;300.0;8.0;7.0;1996.0;collection from another bank;credit;5;2;0.2626871631336743;-1.4702819297821843;1.3808150956031255;-1.2286035755678648;0.0;3602.7151997148503;7623.397574850125;8.924182071261525;1.7021856236720772;0.0;22684.7;236971.0;197.0;139.0;25948.0;11;7;3;1996
1;2;1996;1;1954.0;68.0;1.0;1954.0;68.0;1.0;1954.0;68.0;1.0;OWNER;1;;;;;;;1954.0;68.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;9;24417.0;47249.8;31.0;12.0;1996.0;3894.0555555555557;26451.455555555556;15.777777777777779;10.11111111111111;1996.0;-12400.0;700.0;8.0;7.0;1996.0;credit in cash;credit;3;2;0.7055886809464826;-0.10537104544991693;0.888424005447286;-0.7412249709842934;0.0;10074.451831875409;15922.581850402838;10.047111248734357;1.7638342073763937;0.0;35046.5;238063.1;142.0;91.0;17964.0;11;7;3;1996
70;1;1996;1;1918.0;104.0;1.0;1918.0;104.0;1.0;1918.0;104.0;1.0;OWNER;1;;;;;;;1918.0;104.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;6087.0;31972.6;31.0;12.0;1996.0;1649.163157894737;22550.184210526317;20.736842105263158;10.052631578947368;1996.0;-2560.0;900.0;8.0;7.0;1996.0;collection from another bank;credit;5;2;0.631948283144725;-0.9674470594947094;0.031934980135360634;-0.5187186569774198;0.0;3195.701669640805;9821.479028031885;9.248676213161882;1.8995228702237101;0.0;31334.100000000002;428453.5;394.0;191.0;37924.0;11;7;3;1996
54;1;1996;1;1965.0;57.0;1.0;1965.0;57.0;1.0;1965.0;57.0;1.0;OWNER;1;;;;;;;1965.0;57.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;13624.0;40242.5;31.0;12.0;1996.0;1876.7210526315787;27067.484210526316;17.105263157894736;10.157894736842104;1996.0;-9200.0;1000.0;9.0;7.0;1996.0;credit in cash;credit;4;2;0.444022905294445;-1.0160726392630834;0.7195638432994542;-0.3565840372749827;0.0;5734.47726045219;10506.76677248541;9.75189290367149;1.6754156331667842;0.0;35657.7;514282.2;325.0;193.0;37924.0;12;7;4;1996
44;1;1996;1;1951.0;71.0;0.0;1951.0;71.0;0.0;1951.0;71.0;0.0;OWNER;1;;;;;;;1951.0;71.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;20;15150.0;39220.8;31.0;12.0;1996.0;1567.825;25481.145;17.6;10.25;1996.0;-8400.0;300.0;9.0;7.0;1996.0;credit in cash;credit;4;2;0.587983094306692;-1.1519908237995213;0.6188915942533819;-0.4378460752756028;0.0;6450.265678075839;9351.862247335104;9.615776510232381;1.68194749276577;0.0;31356.5;509622.9;352.0;205.0;39920.0;12;7;4;1996
22;0;1996;1;1947.0;75.0;1.0;1947.0;75.0;1.0;1947.0;75.0;1.0;OWNER;1;;;;;;;1947.0;75.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;23;32918.0;116122.4;31.0;12.0;1996.0;710.6782608695652;42440.678260869565;18.0;9.869565217391305;1996.0;-46200.0;400.0;2.0;7.0;1996.0;withdrawal in cash;credit;4;2;-0.1635333204097777;1.3046467832367052;0.2148809670292773;-0.5136057362924216;0.0;18615.58641131762;24882.83197467604;10.917042556563485;1.7915038838941744;0.0;16345.6;976135.6;414.0;227.0;45908.0;12;7;4;1996
1;1;1996;2;1930.0;95.0;1.0;1928.5;93.5;0.5;1927.0;92.0;0.0;DISPONENT;2;;;;2.1213203435596424;2.1213203435596424;0.7071067811865476;3857.0;187.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;20;6722.0;25991.3;31.0;12.0;1996.0;1140.395;18922.655;18.45;10.05;1996.0;-5700.0;800.0;1.0;7.0;1996.0;collection from another bank;credit;5;2;0.211423075269889;-1.2346791460803819;0.23380720114625123;-0.5250409272928162;0.0;4163.099702900408;7037.664548883049;10.4854535830409;1.8488972531299792;0.0;22807.9;378453.1;369.0;201.0;39920.0;12;7;4;1996
35;1;1996;2;1961.0;61.0;1.0;1960.5;61.0;0.5;1960.0;61.0;0.0;DISPONENT;2;;;;0.7071067811865476;0.0;0.7071067811865476;3921.0;122.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;24;26872.0;55043.9;31.0;12.0;1996.0;1842.4625000000003;37731.02916666667;18.083333333333332;10.0;1996.0;-20381.0;17915.0;9.0;7.0;1996.0;withdrawal in cash;credit;5;3;0.4130316727045037;-0.2135642089873165;0.6473416791999731;-0.462431589758541;0.0;11848.734924906817;12401.67492406392;9.245053514866944;1.7693034738587663;0.0;44219.100000000006;905544.7;434.0;240.0;47904.0;12;7;4;1996
9;1;1996;1;1937.0;85.0;0.0;1937.0;85.0;0.0;1937.0;85.0;0.0;OWNER;1;;;;;;;1937.0;85.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;10;5012.0;25460.0;31.0;12.0;1996.0;2360.55;17321.36;15.9;10.5;1996.0;-1300.0;400.0;9.0;7.0;1996.0;collection from another bank;credit;5;2;-0.09169467155222041;-0.975599993466235;1.0062217906306317;-0.9107910200496073;0.0;2830.40192169475;9006.527162526814;9.837004964249365;1.9002923751652296;0.0;23605.5;173213.6;159.0;105.0;19960.0;12;7;4;1996
9;2;1996;1;1970.0;52.0;1.0;1970.0;52.0;1.0;1970.0;52.0;1.0;OWNER;1;;;;;;;1970.0;52.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;21;38198.0;88440.2;31.0;12.0;1996.0;2072.0952380952385;46958.7;17.761904761904763;10.333333333333334;1996.0;-24956.0;700.0;10.0;7.0;1996.0;withdrawal in cash;credit;5;3;0.7307519712337721;-0.27775440988632016;0.7285158202773508;-0.5149993412386425;0.0;16547.185921856206;19232.08119531009;9.093430386299561;1.6832508230603487;0.0;43514.00000000001;986132.7;373.0;217.0;41916.0;13;7;5;1996
61;1;1996;1;1942.0;80.0;0.0;1942.0;80.0;0.0;1942.0;80.0;0.0;OWNER;1;;;;;;;1942.0;80.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;21;18350.0;54170.7;31.0;12.0;1996.0;2470.004761904762;37048.357142857145;20.047619047619047;9.80952380952381;1996.0;-13000.0;700.0;10.0;7.0;1996.0;credit in cash;credit;3;2;0.17627254953775973;-1.0158740013116272;0.2983726674839234;-0.2492974321790098;0.0;8264.075847151706;14829.672284665343;9.00264511394396;1.806074406525037;0.0;51870.1;778015.5;421.0;206.0;41916.0;13;7;5;1996
76;1;1996;1;1966.0;56.0;1.0;1966.0;56.0;1.0;1966.0;56.0;1.0;OWNER;1;;;;;;;1966.0;56.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;33096.0;75644.6;31.0;12.0;1996.0;3603.305263157894;46899.03157894737;18.05263157894737;10.157894736842104;1996.0;-19600.0;900.0;10.0;7.0;1996.0;credit in cash;credit;4;2;0.5606281995372098;-0.4986559828462746;0.7599002781718409;-0.3565840372749827;0.0;14191.106138919611;20743.45474408876;8.965822043308728;1.6754156331667842;0.0;68462.79999999999;891081.6;343.0;193.0;37924.0;13;7;5;1996
4;1;1996;1;1961.0;60.0;0.0;1961.0;60.0;0.0;1961.0;60.0;0.0;OWNER;1;;;;;;;1961.0;60.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;9;3141.0;16105.0;31.0;12.0;1996.0;1559.7555555555555;10179.577777777777;15.0;10.333333333333334;1996.0;-2094.0;400.0;10.0;7.0;1996.0;collection from another bank;credit;5;2;-0.763517534030638;-0.8529302192474842;1.5728984190836888;-0.7377111135633188;0.0;1999.3946453308756;5471.50707067481;9.12414379544733;1.9364916731037083;0.0;14037.8;91616.2;135.0;93.0;17964.0;13;7;5;1996
74;1;1996;2;1950.0;73.0;1.0;1949.5;72.5;0.5;1949.0;72.0;0.0;DISPONENT;2;;;;0.7071067811865476;0.7071067811865476;0.7071067811865476;3899.0;145.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;18;12194.0;31800.2;31.0;12.0;1996.0;1128.35;19957.877777777776;17.27777777777778;10.055555555555555;1996.0;-10200.0;700.0;9.0;7.0;1996.0;credit in cash;credit;3;2;-0.10881827404028241;-1.0245610171361776;0.6964704925313373;-0.27150979520985047;0.0;6435.866188263652;7076.431810516434;9.86858089539164;1.6617574758359712;0.0;20310.3;359241.8;311.0;181.0;35928.0;13;7;5;1996
52;1;1996;1;1974.0;48.0;0.0;1974.0;48.0;0.0;1974.0;48.0;0.0;OWNER;1;;;;;;;1974.0;48.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;18;34850.0;81162.7;31.0;12.0;1996.0;2839.2499999999995;45841.71666666667;15.777777777777779;10.055555555555555;1996.0;-24800.0;900.0;5.0;7.0;1996.0;credit in cash;credit;4;2;0.26018139790118316;-0.29430297779349374;0.5971970622443759;-0.27150979520985047;0.0;16726.231854019356;19715.26055859357;11.133180696382354;1.6617574758359712;0.0;51106.49999999999;825150.9;284.0;181.0;35928.0;13;7;5;1996
54;1;1996;1;1939.0;83.0;1.0;1939.0;83.0;1.0;1939.0;83.0;1.0;OWNER;1;;;;;;;1939.0;83.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;8100.0;37079.2;31.0;12.0;1996.0;1651.3999999999999;24788.973684210527;17.05263157894737;10.157894736842104;1996.0;-3119.0;600.0;6.0;7.0;1996.0;credit in cash;credit;4;2;0.5470408005572832;-1.1951529345435594;0.4395764938960792;-0.3565840372749827;0.0;3358.8922332287534;10112.571938809748;10.378790789182236;1.6754156331667842;0.0;31376.6;470990.5;324.0;193.0;37924.0;14;7;6;1996
54;1;1996;1;1952.0;70.0;1.0;1952.0;70.0;1.0;1952.0;70.0;1.0;OWNER;1;;;;;;;1952.0;70.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;26;48118.0;115658.5;31.0;12.0;1996.0;2427.1076923076926;58807.592307692306;18.53846153846154;10.461538461538462;1996.0;-39200.0;400.0;3.0;7.0;1996.0;credit in cash;credit;4;2;0.27936704496619547;0.14699459711891658;0.16633254874343292;-0.6367281252868923;0.0;21521.976073733065;27630.710285693684;9.92866866898385;1.3922864426767723;0.0;63104.8;1528997.4;482.0;272.0;51896.0;14;7;6;1996
31;1;1996;1;1968.0;54.0;0.0;1968.0;54.0;0.0;1968.0;54.0;0.0;OWNER;1;;;;;;;1968.0;54.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;19;9400.0;24443.6;31.0;12.0;1996.0;988.9315789473685;17737.336842105262;17.42105263157895;10.157894736842104;1996.0;-3200.0;200.0;8.0;7.0;1996.0;collection from another bank;credit;5;2;1.1148004179339686;-1.8200501888476102;0.5831264421071302;-0.3565840372749827;0.0;3000.7963513508716;6351.428279634828;9.777046756298846;1.6754156331667842;0.0;18789.7;337009.39999999997;331.0;193.0;37924.0;14;7;6;1996
1;1;1996;1;1939.0;83.0;0.0;1939.0;83.0;0.0;1939.0;83.0;0.0;OWNER;1;;;;;;;1939.0;83.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;18;20199.0;61192.6;31.0;12.0;1996.0;2459.961111111111;33818.22777777778;18.333333333333332;10.055555555555555;1996.0;-15000.0;300.0;11.0;7.0;1996.0;credit in cash;credit;3;2;0.345190853732847;-0.5310073583583436;0.6778643524868849;-0.27150979520985047;0.0;8951.339796867669;14932.829290951946;9.133004144632933;1.6617574758359712;0.0;44279.3;608728.1;330.0;181.0;35928.0;14;7;6;1996
16;1;1996;1;1963.0;59.0;0.0;1963.0;59.0;0.0;1963.0;59.0;0.0;OWNER;1;;;;;;;1963.0;59.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;6;10900.0;21700.0;15.0;12.0;1996.0;3616.6666666666665;14216.666666666666;13.166666666666666;9.5;1996.0;500.0;1100.0;12.0;7.0;1996.0;credit in cash;credit;1;1;1.7021496760113328;-1.4657191832992917;0.6676284275264814;0.0;0.0;3865.962579574027;7144.625019318136;1.1690451944500124;1.8708286933869707;0.0;21700.0;85300.0;79.0;57.0;11976.0;15;7;0;1996
